Tipo de depósito;Posição no depósito;Produto;Descrição breve do produto;UM básica;Qtd.disponível UMB;Tipo de estoque;Denominação do tipo de estoque;Preço do material;Valor total;Nome do usuário;Dt.contg.inven.fís.;Qtd.na UM administrada em estoque;UM admin.estoque
GA01;1G-01-02C;401806;CABO COMANDO/CONTR 6X2,5MM2 0,6/1KV SBE;M;70;L2;Utilização livre depósito INVT;32,23;2.256,10;;;0,00000000000000;
GA01;1G-01-02C;402352;CABO ELET CU 1X6MM2 0,6/1KV - SUBESTACAO;M;3.284;L2;Utilização livre depósito INVT;4,41;14.482,44;;;0,00000000000000;
GA01;1G-01-02D;400358;CABO COMANDO/CONTROLE 4X10MM2;M;79;L2;Utilização livre depósito INVT;18,87;1.490,73;;;0,00000000000000;
GA01;1G-01-02D;404832;CABO ELET 15KV AL PROT XLPE 150MM2 6F MT;M;122;L2;Utilização livre depósito INVT;6,54;797,88;;;0,00000000000000;
GA01;1G-01-02D;800985;CABO ELET FLEX 3X16MM2 CU TEMP MOLE;M;70;F3;Utilização livre depósito CUST;20,03;1.402,10;;;0,00000000000000;
GA01;1G-01-02E;401383;COBERTURA PROT PLASTI 2AWG PT;M;235;L2;Utilização livre depósito INVT;2,36;554,60;;;0,00000000000000;
GA01;1G-01-02E;801653;METROS FIBRA MONOMODO SM;UN;838;F3;Utilização livre depósito CUST;2,99;2.505,62;;;0,00000000000000;
GA01;1G-01-03A;400733;CABO ELET BT 70MM2 CU PVC PT 0,6/1KV;M;135;L2;Utilização livre depósito INVT;68,87;9.297,45;;;0,00000000000000;
GA01;1G-01-03A;800426;CABO ELET BT 70MM2 CU PVC PT 0,6/1KV;M;250;F3;Utilização livre depósito CUST;68,87;17.217,50;;;0,00000000000000;
GA01;1G-01-03B;800026;CABO ELET FLEXIVEL PVC 750V 2,5MM2 VM;M;10;F3;Utilização livre depósito CUST;1,20;12,00;;;0,00000000000000;
GA01;1G-01-03B;801157;CABO ELET FLEXIVEL PVC 750V 2,5MM2 PT;M;382;F3;Utilização livre depósito CUST;1,93;737,26;;;0,00000000000000;
GA01;1G-01-03B;801274;CABO ELET ISOL CU PT 8AWG PVC 750V;M;311;F3;Utilização livre depósito CUST;5,76;1.791,36;;;0,00000000000000;
GA01;1G-01-03D;400695;CABO ELETR 0,6/1KV CU FLEX 3X16MM2 BT;M;188;L2;Utilização livre depósito INVT;24,25;4.559,00;;;0,00000000000000;
GA01;1G-01-03D;404042;CABO ELETRICO BT 2X16MM2 0,6/1KV;M;16;L2;Utilização livre depósito INVT;23,76;380,16;;;0,00000000000000;
GA01;1G-01-03D;404043;CABO ELETRICO BT 4X10MM2 0,6/1KV;M;62;L2;Utilização livre depósito INVT;43,86;2.719,32;;;0,00000000000000;
GA01;1G-01-04A;405000;FIO DE ACO RECOBERTO COBRE 4AWG;KG;189;L2;Utilização livre depósito INVT;315,05;59.544,45;;;0,00000000000000;
GA01;1G-01-04B;401548;CABO ELET AL TRIP 2X35+1X35 MM2 0,6/1KV;M;29;L2;Utilização livre depósito INVT;7,20;208,80;;;0,00000000000000;
GA01;1G-01-04B;403716;CORDOALHA AC 7,94MM 5/16P 7F (EHS);KG;23;L2;Utilização livre depósito INVT;14,39;330,97;;;0,00000000000000;
GA01;1G-01-04B;803160;CABO ELET NU CU 95MM2 MEIO DURO;KG;2;F3;Utilização livre depósito CUST;162,73;325,46;;;0,00000000000000;
GA01;1G-01-04C;400822;CABO ELET NU 1X35MM21AWG CU;KG;235;L2;Utilização livre depósito INVT;31,23;7.339,05;;;0,00000000000000;
GA01;1G-01-04C;401501;CABO CU ISOL  2,5MM2 COR VD 1KV ENCORD 2;M;250;L2;Utilização livre depósito INVT;2,16;540,00;;;0,00000000000000;
GA01;1G-01-04D;400670;CABO ELET ISOL SING 1.5MM2 PT;M;21;L2;Utilização livre depósito INVT;0,56;11,76;;;0,00000000000000;
GA01;1G-01-04D;400718;CABO ELETR 750V CU SING PVC 1,5MM2 AZUL;M;227;L2;Utilização livre depósito INVT;0,56;127,12;;;0,00000000000000;
GA01;1G-01-04D;403194;CABO ELET SING FLEX 0,75/1KV 2,5MM2 AM;M;5;L2;Utilização livre depósito INVT;1,64;8,20;;;0,00000000000000;
GA01;1G-01-04D;800129;CABO ELETR 0,6/1KV CU PVC 25MM2 BT;M;230;F3;Utilização livre depósito CUST;3,78;869,40;;;0,00000000000000;
GA01;1G-01-05A;401531;CABO ELET ISOL PVC PT 10MM2 0,6/1KV;M;258;L2;Utilização livre depósito INVT;10,96;2.827,68;;;0,00000000000000;
GA01;1G-01-05A;407971;CABO DE COBRE NU 150MM² MEIO-DURO;M;39;L2;Utilização livre depósito INVT;127,08;4.956,12;;;0,00000000000000;
GA01;1G-01-05A;800810;CABO ELET 15KV AL PROT XLPE 120MM2 1F MT;M;55;F3;Utilização livre depósito CUST;12,42;683,10;;;0,00000000000000;
GA01;1G-01-05A;800999;CABO ELET BT 3X10MM2 0,6/1 KV;M;206;F3;Utilização livre depósito CUST;28,69;5.910,14;;;0,00000000000000;
GA01;1G-01-05A;805344;CABO ELET CU 25MM2 VERM FLEXIVEL 750V;M;500;F3;Utilização livre depósito CUST;20,30;10.150,00;;;0,00000000000000;
GA01;1G-01-05B;800158;CABO ELETRICO ISOLADO SINGELO 6MM2;M;17.895;F3;Utilização livre depósito CUST;1,74;31.137,30;;;0,00000000000000;
GA01;1G-01-05C;401806;CABO COMANDO/CONTR 6X2,5MM2 0,6/1KV SBE;M;700;L2;Utilização livre depósito INVT;32,23;22.561,00;;;0,00000000000000;
GA01;1G-01-05D;803152;CABO ELET FLEX 3X2,5MM2 CU TEMP MOLE;M;798;F3;Utilização livre depósito CUST;2,63;2.098,74;;;0,00000000000000;
GA01;1G-01-06A;410030;CABO ELET CU VD 25MM FLEX 750V;M;200;L2;Utilização livre depósito INVT;20,30;4.060,00;;;0,00000000000000;
GA01;1G-01-06A;800763;CABO ELET ISOL PVC PT 10MM2 0,6/1KV;M;615;F3;Utilização livre depósito CUST;8,67;5.332,05;;;0,00000000000000;
GA01;1G-01-06A;805345;CABO ELET CU 25MM2 AZUL FLEXIVEL 750V;M;500;F3;Utilização livre depósito CUST;20,30;10.150,00;;;0,00000000000000;
GA01;1G-01-06A;805346;CABO ELETR CU 25MM2 PR FLEXIVEL 750V;M;200;F3;Utilização livre depósito CUST;20,30;4.060,00;;;0,00000000000000;
GA01;1G-01-06A;805501;CABO ELET FLEXIVEL 3X6MM2 PRETO 0,6/1KV;UN;200;F3;Utilização livre depósito CUST;18,44;3.688,00;;;0,00000000000000;
GA01;1G-01-06B;400813;CABO ELETRICO ISOLADO SINGELO 6MM2;M;8.519;L2;Utilização livre depósito INVT;1,75;14.908,25;;;0,00000000000000;
GA01;1G-01-06B;402310;CABO ELET ISOL VM 2,5MM2;M;4;L2;Utilização livre depósito INVT;0,72;2,88;;;0,00000000000000;
GA01;1G-01-06B;404186;CABO ELET FLEX TEMP MOLE 1X4MM2 CU 750V;M;6.014;L2;Utilização livre depósito INVT;2,58;15.516,12;;;0,00000000000000;
GA01;1G-01-06C;800141;CABO ELET NU 1X35MM21AWG CU;KG;453,500;F3;Utilização livre depósito CUST;31,23;14.162,81;;;0,00000000000000;
GA01;1G-01-06C;801013;CABO ELET FLEX 4X1,5MM2 0,6/1KV;M;2.164;F3;Utilização livre depósito CUST;1,93;4.176,52;;;0,00000000000000;
GA01;1G-01-06D;404044;CABO ELET CU EPR 4X16MM2 0,6/1KV BT;M;92;L2;Utilização livre depósito INVT;62,78;5.775,76;;;0,00000000000000;
GA01;1G-01-06D;801829;FIO TELEFONICO FDG 2 COND CU EST 0,50MM2;M;2.313;F3;Utilização livre depósito CUST;0,49;1.133,37;;;0,00000000000000;
GA01;1G-01-06D;802385;CABO TELEFONICO CCI 6P TERMOPLAS;UN;1.317;F3;Utilização livre depósito CUST;1,19;1.567,23;;;0,00000000000000;
GA01;1G-01-06D;802396;CABO TELEFONICO CCI 4P TERMOPLAS;UN;436;F3;Utilização livre depósito CUST;0,79;344,44;;;0,00000000000000;
GA01;1G-02-01A;403840;CABO OPTICO AUTOSUST 24F MONOMODO;UN;6.121;L2;Utilização livre depósito INVT;4,32;26.442,72;;;0,00000000000000;
GA01;1G-02-01B;801263;CABO  MULT 1X10+1X10MM² XLPE 0,6/1 KV;M;5.800;F3;Utilização livre depósito CUST;1,74;10.092,00;;;0,00000000000000;
GA01;1G-02-01C;401981;CABO  MULT 1X10+1X10MM² XLPE 0,6/1 KV;M;100;L2;Utilização livre depósito INVT;1,79;179,00;;;0,00000000000000;
GA01;1G-02-01D;401981;CABO  MULT 1X10+1X10MM² XLPE 0,6/1 KV;M;8.400;L2;Utilização livre depósito INVT;1,79;15.036,00;;;0,00000000000000;
GA01;1G-02-02A;403840;CABO OPTICO AUTOSUST 24F MONOMODO;UN;4.214;L2;Utilização livre depósito INVT;4,32;18.204,48;;;0,00000000000000;
GA01;1G-02-02B;800174;CABO ELET CU PVC 1X10MM2 7FIOS 750V;M;63;F3;Utilização livre depósito CUST;8,67;546,21;;;0,00000000000000;
GA01;1G-02-02C;801341;CABO ELETR 0,6/1KV CU PVC 16MM2 BT;M;819;F3;Utilização livre depósito CUST;6,19;5.069,61;;;0,00000000000000;
GA01;1G-02-02D;404418;CABO MANGA 4V P/ REFLETOR LED 10M;M;1.890;L2;Utilização livre depósito INVT;3,15;5.953,50;;;0,00000000000000;
GA01;1G-02-03A;800145;CABO ELÉTRICO CU 35MM AZUL FLEXIVEL 750V;M;500;F3;Utilização livre depósito CUST;30,94;15.470,00;;;0,00000000000000;
GA01;1G-02-03A;805341;CABO ELET CU 35MM2 VERM FLEXIVEL 750V;M;500;F3;Utilização livre depósito CUST;30,94;15.470,00;;;0,00000000000000;
GA01;1G-02-03A;805342;CABO ELET CU 35MM2 PR FLEXIVEL 750V;M;500;F3;Utilização livre depósito CUST;30,94;15.470,00;;;0,00000000000000;
GA01;1G-02-03A;805343;CABO ELET CU 35MM2 VD FLEXIVEL 750V;M;200;F3;Utilização livre depósito CUST;30,94;6.188,00;;;0,00000000000000;
GA01;1G-02-03A;805401;CABO ELET BT 2X10MM2 0,6/1kV;M;200;F3;Utilização livre depósito CUST;19,74;3.948,00;;;0,00000000000000;
GA01;1G-02-03B;403840;CABO OPTICO AUTOSUST 24F MONOMODO;UN;653;L2;Utilização livre depósito INVT;4,32;2.820,96;;;0,00000000000000;
GA01;1G-02-04A;802276;CABO OPTICO AUTOSUST 12F MONOMODO;UN;1.678;F3;Utilização livre depósito CUST;4,77;8.004,06;;;0,00000000000000;
GA01;1G-02-04B;800803;CABO FIBRA OTIC MULTIM 4F 625;M;4.029;F3;Utilização livre depósito CUST;2,59;10.435,11;;;0,00000000000000;
GA01;1G-02-04D;402757;FIBRA OPTICA MM 12F LAN OM4 10GB IN/OUT;UN;1.616;L2;Utilização livre depósito INVT;45,73;73.899,68;;;0,00000000000000;
GA01;1G-02-04E;401826;CABO ELET MT 1X35MM2 EPR 8,7/15KV;M;166;L2;Utilização livre depósito INVT;98,58;16.364,28;;;0,00000000000000;
GA01;1G-02-05B;400316;CABO ELETR 0,6/1KV CU PVC 16MM2 BT;M;758;L2;Utilização livre depósito INVT;18,84;14.280,72;;;0,00000000000000;
GA01;1G-02-05B;402083;CABO ELET FLEX CU 1X2,5MM2;M;734;L2;Utilização livre depósito INVT;1,25;917,50;;;0,00000000000000;
GA01;1G-02-05B;407737;CABO ELET FLEXIVEL PVC 750V 2,5MM2 CZ;M;13;L2;Utilização livre depósito INVT;2,42;31,46;;;0,00000000000000;
GA01;1G-02-05C;405486;FIO AL COB XLPE 1X 10,00MM2 MOLE AMARRA;M;10.183;L2;Utilização livre depósito INVT;4,99;50.813,17;;;0,00000000000000;
GA01;1G-02-05D;401817;CABO COMANDO/CONTR 4X6MM2 0,6/1KV SBE;M;237;L2;Utilização livre depósito INVT;37,74;8.944,38;RCAVALCANTE;09/10/2024;277;M
GA01;1G-02-05D;405486;FIO AL COB XLPE 1X 10,00MM2 MOLE AMARRA;M;4.000;L2;Utilização livre depósito INVT;4,99;19.960,00;;;0,00000000000000;
GA01;1G-02-06B;400458;CABO ELETR 1KV CU PVC 20X1,5MM2 CONTROLE;M;164;L2;Utilização livre depósito INVT;21,09;3.458,76;;;0,00000000000000;
GA01;1G-02-06B;400709;CABO ELET CU 4X1,5MM2 0,6/1KV SBE;M;29;L2;Utilização livre depósito INVT;2,82;81,78;;;0,00000000000000;
GA01;1G-02-06B;401411;CABO ELET CU ISOL PVC 2X4MM2;M;33;L2;Utilização livre depósito INVT;6,02;198,66;;;0,00000000000000;
GA01;1G-02-06B;402226;CABO ELET MT 1X35MM2 8,7/15KV;M;46;L2;Utilização livre depósito INVT;4,66;214,36;;;0,00000000000000;
GA01;1G-02-06C;405486;FIO AL COB XLPE 1X 10,00MM2 MOLE AMARRA;M;8.000;L2;Utilização livre depósito INVT;4,99;39.920,00;;;0,00000000000000;
GA01;1G-02-06D;400325;CABO COMANDO/CONTR 2X6MM2 0,6/1KV SBE;M;140;L2;Utilização livre depósito INVT;15,95;2.233,00;RCAVALCANTE;09/10/2024;140;M
GA01;1G-02-06D;401543;CABO COMANDO/CONTR 20X1,5MM2 0,6/1KV SBE;M;46;L2;Utilização livre depósito INVT;28,51;1.311,46;;;0,00000000000000;
GA01;1G-02-06D;402350;CABO COMANDO/CONTR 4X4MM2 0,6/1KV SBE;M;104;L2;Utilização livre depósito INVT;14,26;1.483,04;RCAVALCANTE;09/10/2024;154;M
GA01;1G-02-06E;403592;CABO OPTICO AUTOSUST 12F MONOMODO;UN;4.000;L2;Utilização livre depósito INVT;4,77;19.080,00;;;0,00000000000000;
GA01;1G-02-06E;403840;CABO OPTICO AUTOSUST 24F MONOMODO;UN;3.320;L2;Utilização livre depósito INVT;4,32;14.342,40;;;0,00000000000000;
GA01;1G-04-01A;401823;CORDOALHA AC 6,3MM 1/4P 7F;KG;2.449;L2;Utilização livre depósito INVT;28,37;69.478,13;;;0,00000000000000;
GA01;1G-04-01A;404010;CABO AL CONCENTRICO 3F 3X95+50MM2;M;96;L2;Utilização livre depósito INVT;100,36;9.634,56;;;0,00000000000000;
GA01;1G-04-02A;400443;CABO  MULT 2X25+1X25MM² XLPE 0,6/1 KV;M;115;L2;Utilização livre depósito INVT;6,97;801,55;;;0,00000000000000;
GA01;1G-04-02A;400694;CABO ELETR 0,6/1KV CU PVC 25MM2 BT;M;2.488;L2;Utilização livre depósito INVT;6,00;14.928,00;;;0,00000000000000;
GA01;1G-04-02A;401543;CABO COMANDO/CONTR 20X1,5MM2 0,6/1KV SBE;M;295;L2;Utilização livre depósito INVT;28,51;8.410,45;;;0,00000000000000;
GA01;1G-04-02A;401544;CABO ELET FLEX 2X6MM2 0,6/1KV;M;189;L2;Utilização livre depósito INVT;8,59;1.623,51;;;0,00000000000000;
GA01;1G-04-02A;401826;CABO ELET MT 1X35MM2 EPR 8,7/15KV;M;1.760;L2;Utilização livre depósito INVT;98,58;173.500,80;;;0,00000000000000;
GA01;1G-04-02A;401908;CABO ELET NU CA 336,4MCM 170MM2 TULIP;KG;92;L2;Utilização livre depósito INVT;18,37;1.690,04;;;0,00000000000000;
GA01;1G-04-02A;402070;CABO ELET CONT 15X1,5MM2 1KV 19F;M;374;L2;Utilização livre depósito INVT;4,85;1.813,90;;;0,00000000000000;
GA01;1G-04-02A;402072;CABO COMANDO/CONTR 8X1,5MM2 0,6/1KV SBE;M;1.200;L2;Utilização livre depósito INVT;20,72;24.864,00;;;0,00000000000000;
GA01;1G-04-02A;402081;CABO ELET CU 120MM2 90°XLPE 0,6/1KV;M;707;L2;Utilização livre depósito INVT;97,36;68.833,52;;;0,00000000000000;
GA01;1G-04-02A;402248;CABO ELET MULTIP AUTOS 3X240MM2+120MM2;M;190;L2;Utilização livre depósito INVT;53,26;10.119,40;;;0,00000000000000;
GA01;1G-04-02A;402396;CABO AL NU C/ALMA ACO 4AWG;KG;119;L2;Utilização livre depósito INVT;16,99;2.021,81;;;0,00000000000000;
GA01;1G-04-02A;402654;CABO ACO ZINCADO 3X2,25MM 1430DAN;KG;1.264;L2;Utilização livre depósito INVT;17,48;22.094,72;;;0,00000000000000;
GA01;1G-04-02A;403204;CABO COMANDO/CONTR 7X2,5MM2 0,6/1KV SBE;M;1.512;L2;Utilização livre depósito INVT;2,77;4.188,24;;;0,00000000000000;
GA01;1G-04-02A;403870;CABO EL 15KV AL PROT XLPE 170,5MM2 1F MT;UN;481;L2;Utilização livre depósito INVT;6,93;3.333,33;;;0,00000000000000;
GA01;1G-04-02A;800059;CABO ELET NU CA 336,4MCM 170MM2 TULIP;KG;185;F3;Utilização livre depósito CUST;24,44;4.521,40;;;0,00000000000000;
GA01;1G-04-02A;800741;CABO ELET CU 120MM2 90°XLPE 0,6/1KV;M;3.187;F3;Utilização livre depósito CUST;96,14;306.398,18;;;0,00000000000000;
GA01;1G-04-02A;802451;CABO TELEFONICO CTP APL 30P TERMOPLAS;UN;2.016;F3;Utilização livre depósito CUST;4,32;8.709,12;;;0,00000000000000;
GA01;1G-04-02A;804639;CABO AL CONCENTRICO 3F 3X25+25MM2;M;217;F3;Utilização livre depósito CUST;22,88;4.964,96;;;0,00000000000000;
GA01;1G-04-02A;805324;CABO MULT 3X120+1X95MM² XLPE 0,6/1 KV;M;136;F3;Utilização livre depósito CUST;46,94;6.383,84;;;0,00000000000000;
GA01;1G-04-03A;400475;CABO PARA-RAIO 24FO;M;150;L2;Utilização livre depósito INVT;52,92;7.938,00;;;0,00000000000000;
GA01;1G-04-03A;401447;CABO CU PROTEGIDO EPR 500MM2 8,7/15KV;M;1.918;L2;Utilização livre depósito INVT;424,41;814.018,38;;;0,00000000000000;
GA01;1G-04-03A;403663;CABO CONCENTRICO CU 3X70+70MM;M;534;L2;Utilização livre depósito INVT;328,27;175.296,18;;;0,00000000000000;
GA01;1G-04-03A;403852;CABO AL CONCENTRICO 3F 3X70+70MM2;M;4.638;L2;Utilização livre depósito INVT;64,46;298.965,48;;;0,00000000000000;
GA01;1G-05-01A;400301;CABO ELETR NU AL CAA 795MCM TERN - LDR;KG;1.183;L2;Utilização livre depósito INVT;24,35;28.806,05;;;0,00000000000000;
GA01;1G-05-01A;400713;CABO ELETR NU CAA AL 954MCM MAGNOLIA LDR;KG;15.621;L2;Utilização livre depósito INVT;10,00;156.210,00;;;0,00000000000000;
GA01;1G-05-01A;804124;CABO ELETR NU CAA AL 477MCM HAWK;KG;2.739;F3;Utilização livre depósito CUST;22,55;61.764,45;;;0,00000000000000;
GA01;1G-05-02A;403487;CABO ELET MULTIP AUTOS 3X1X35+1X70MM2;M;348;L2;Utilização livre depósito INVT;5,92;2.060,16;;;0,00000000000000;
GA01;1G-05-02A;403693;CABO CONCENTRICO CU 3X35+35MM;M;1.281;L2;Utilização livre depósito INVT;184,23;235.998,63;;;0,00000000000000;
GA01;1G-05-02A;403823;CABO CONCENTRICO CU 3X25+25MM;M;1.020;L2;Utilização livre depósito INVT;106,06;108.181,20;;;0,00000000000000;
GA01;1G-05-02A;403826;CABO CU CONCENTRICO 1F 1X16+16MM2;M;1.000;L2;Utilização livre depósito INVT;31,98;31.980,00;;;0,00000000000000;
GA01;1G-05-02A;800021;CABO ELET CU 95MM2 90°XLPE 0,6/1KV;M;3.539;F3;Utilização livre depósito CUST;82,67;292.569,13;;;0,00000000000000;
GA01;1G-05-02A;800059;CABO ELET NU CA 336,4MCM 170MM2 TULIP;KG;209;F3;Utilização livre depósito CUST;24,44;5.107,96;;;0,00000000000000;
GA01;1G-05-02A;803144;CABO ELET 15KV AL PROT XLPE 150MM2 1F MT;M;1.017;F3;Utilização livre depósito CUST;16,97;17.258,49;;;0,00000000000000;
GA01;1G-05-02A;804639;CABO AL CONCENTRICO 3F 3X25+25MM2;M;750;F3;Utilização livre depósito CUST;22,88;17.160,00;;;0,00000000000000;
GA01;1G-05-03A;400325;CABO COMANDO/CONTR 2X6MM2 0,6/1KV SBE;M;125;L2;Utilização livre depósito INVT;15,95;1.993,75;;;0,00000000000000;
GA01;1G-05-03A;400691;CABO COMANDO/CONTR 12X1,5MM2 0,6/1KV SBE;M;35;L2;Utilização livre depósito INVT;28,62;1.001,70;;;0,00000000000000;
GA01;1G-05-03A;400716;CABO COMANDO/CONTR 2X4MM2 0,6/1KV SBE;M;1.595;L2;Utilização livre depósito INVT;16,02;25.551,90;;;0,00000000000000;
GA01;1G-05-03A;401817;CABO COMANDO/CONTR 4X6MM2 0,6/1KV SBE;M;45;L2;Utilização livre depósito INVT;37,74;1.698,30;;;0,00000000000000;
GA01;1G-05-03A;401886;CABO AL NU C/ALMA ACO CAA-2AWG SPAROW;KG;613;L2;Utilização livre depósito INVT;30,00;18.390,00;;;0,00000000000000;
GA01;1G-05-03A;402269;CABO ELET NU CU 95MM2 MEIO DURO;KG;2.525;L2;Utilização livre depósito INVT;162,73;410.893,25;;;0,00000000000000;
GA01;1G-05-03A;402350;CABO COMANDO/CONTR 4X4MM2 0,6/1KV SBE;M;20;L2;Utilização livre depósito INVT;14,26;285,20;;;0,00000000000000;
GA01;1G-05-03A;403323;CABO ELET FLEX 2X1,5MM2 0,6/1KV;M;8.977;L2;Utilização livre depósito INVT;4,00;35.908,00;;;0,00000000000000;
GA01;1G-05-03A;405473;CABO ELET CU 185MM2 90°XLPE 0,6/1KV;M;3.646;L2;Utilização livre depósito INVT;134,00;488.564,00;;;0,00000000000000;
GA01;1G-05-03A;803659;CORDOALHA AC 7,94MM 5/16P 7F (EHS);KG;616;F3;Utilização livre depósito CUST;29,69;18.289,04;;;0,00000000000000;
GA01;1G-05-03A;804894;CABO ELET CU 185MM2 90°XLPE 0,6/1KV;M;3.262;F3;Utilização livre depósito CUST;149,23;486.788,26;;;0,00000000000000;
GA01;1G-05-04A;401981;CABO  MULT 1X10+1X10MM² XLPE 0,6/1 KV;M;137.323;L2;Utilização livre depósito INVT;1,79;245.808,17;;;0,00000000000000;
GA01;1G-05-04A;403353;CABO ELET CU 150MM2 90°XLPE 0,6/1KV;M;1.822;L2;Utilização livre depósito INVT;120,17;218.949,74;;;0,00000000000000;
GA01;1G-05-04A;800775;CABO  MULT 2X25+1X25MM² XLPE 0,6/1 KV;M;255;F3;Utilização livre depósito CUST;6,48;1.652,40;;;0,00000000000000;
GA01;1G-05-04A;801263;CABO  MULT 1X10+1X10MM² XLPE 0,6/1 KV;M;150;F3;Utilização livre depósito CUST;1,74;261,00;;;0,00000000000000;
GA01;1G-05-04A;803907;CABO DE AÇO REVESTIDOS DE COBRE 35MM²;KG;1.935;F3;Utilização livre depósito CUST;95,55;184.889,25;;;0,00000000000000;
GA01;1G-05-05A;400450;CABO  MULT 1X16+1X16MM² XLPE 0,6/1 KV;M;15;L2;Utilização livre depósito INVT;3,33;49,95;;;0,00000000000000;
GA01;1G-05-05A;400459;CABO ELETR 15KV AL PROT XLPE 35MM2 1F MT;M;220;L2;Utilização livre depósito INVT;4,92;1.082,40;;;0,00000000000000;
GA01;1G-05-05A;401505;FIO ELETRICO CU NU 16MM2 MEIO DURO;KG;454;L2;Utilização livre depósito INVT;97,84;44.419,36;;;0,00000000000000;
GA01;1G-05-05A;402269;CABO ELET NU CU 95MM2 MEIO DURO;KG;8;L2;Utilização livre depósito INVT;162,73;1.301,84;;;0,00000000000000;
GA01;1G-05-05A;407971;CABO DE COBRE NU 150MM² MEIO-DURO;M;56;L2;Utilização livre depósito INVT;127,08;7.116,48;;;0,00000000000000;
GA01;1G-05-05A;800031;CABO ELET NU CA AL 2AWG 33,54MM2 IRIS;KG;1;F3;Utilização livre depósito CUST;27,12;27,12;;;0,00000000000000;
GA01;1G-05-05A;800327;CORDOALHA AC 6,3MM 1/4P 7F;KG;3;F3;Utilização livre depósito CUST;28,37;85,11;;;0,00000000000000;
GA01;1G-05-05A;800762;CABO  MULT 3X70+1X70 MM² XLPE 0,6/1 KV;M;39;F3;Utilização livre depósito CUST;27,11;1.057,29;;;0,00000000000000;
GA01;1G-05-05A;801316;CORDOALHA AC 9,5MM 3/8P 7F 4900DAN;KG;8;F3;Utilização livre depósito CUST;23,97;191,76;;;0,00000000000000;
GA02;2G-01-01A;800651;PARAFUSO CAB ABA PESC QD EM AC 5/8PX45MM;UN;6;F3;Utilização livre depósito CUST;4,85;29,10;;;0,00000000000000;
GA02;2G-01-01A;800700;LUVA EMENDA COMPR 185MM2;UN;260;F3;Utilização livre depósito CUST;4,99;1.297,40;;;0,00000000000000;
GA02;2G-01-01A;800722;PARAFUSO CAB ABA AC 16MM 125MM;UN;136;F3;Utilização livre depósito CUST;6,00;816,00;;;0,00000000000000;
GA02;2G-01-01A;800749;PARAFUSO CAB ABA AC 5/8X6P;UN;843;F3;Utilização livre depósito CUST;5,78;4.872,54;;;0,00000000000000;
GA02;2G-01-01A;800924;PARAFUSO ANTIVANDALISMO 5/8X2P;UN;853;F3;Utilização livre depósito CUST;22,58;19.260,74;;;0,00000000000000;
GA02;2G-01-01A;800976;PARAFUSO SXT AC 11,11MM 7/16P 31,75MM;UN;563;F3;Utilização livre depósito CUST;1,05;591,15;;;0,00000000000000;
GA02;2G-01-01A;801191;PARAFUSO CAB QD MAQ AC 5/8X6P;UN;143;F3;Utilização livre depósito CUST;6,54;935,22;;;0,00000000000000;
GA02;2G-01-01A;801347;PARAFUSO CAB QD MAQ AC 5/8X8P;UN;245;F3;Utilização livre depósito CUST;4,81;1.178,45;;;0,00000000000000;
GA02;2G-01-01A;801745;BUCHA NYLON PARAFUSO S-8;UN;11.600;F3;Utilização livre depósito CUST;0,14;1.624,00;;;0,00000000000000;
GA02;2G-01-01A;803203;TERMINAL DE PRESSÃO 6MM2;UN;400;F3;Utilização livre depósito CUST;0,96;384,00;;;0,00000000000000;
GA02;2G-01-01A;804326;TERMINAL DE PRESSAO 16MM²;UN;400;F3;Utilização livre depósito CUST;0,85;340,00;;;0,00000000000000;
GA02;2G-01-01A;805548;"PARAFUSO AUTO BROCANTE 14 X 1"" CHAV. 3/8";UN;1.520;F3;Utilização livre depósito CUST;0,29;440,80;;;0,00000000000000;
GA02;2G-01-01B;800012;TERMINAL PRE ISOL PINO TUBULAR 95MM2 AZ;UN;150;F3;Utilização livre depósito CUST;5,16;774,00;;;0,00000000000000;
GA02;2G-01-01B;800014;TERMINAL COMPRESSAO OLHAL 120MM2 1F;UN;115;F3;Utilização livre depósito CUST;6,09;700,35;;;0,00000000000000;
GA02;2G-01-01B;800150;TERMINAL PRESSAO CU 50MM2;UN;190;F3;Utilização livre depósito CUST;1,94;368,60;;;0,00000000000000;
GA02;2G-01-01B;800486;LUVA EMENDA HASTE PROL 5/8PX70MM;UN;8;F3;Utilização livre depósito CUST;9,12;72,96;;;0,00000000000000;
GA02;2G-01-01B;800733;TERMINAL ELET CU ELET 240MM2 LING RET 2F;UN;10;F3;Utilização livre depósito CUST;71,63;716,30;;;0,00000000000000;
GA02;2G-01-01B;800769;PARA-RAIO FRANKLIN CU 300MM 4P 3/4PBSP;UN;28;F3;Utilização livre depósito CUST;10,95;306,60;;;0,00000000000000;
GA02;2G-01-01B;800939;PARAFUSO CAB CHATA 4,2X25 S6;UN;4.675;F3;Utilização livre depósito CUST;0,09;420,75;;;0,00000000000000;
GA02;2G-01-01B;800979;TERMINAL PRESSAO CU 120MM2;UN;127;F3;Utilização livre depósito CUST;8,25;1.047,75;;;0,00000000000000;
GA02;2G-01-01B;801195;TERMINAL P/ CABO 2,5MM2 OLHAL FURO 4,3MM;UN;2.000;F3;Utilização livre depósito CUST;0,67;1.340,00;;;0,00000000000000;
GA02;2G-01-01B;801374;TERMINAL COMPRESSAO 95MM;UN;166;F3;Utilização livre depósito CUST;2,39;396,74;;;0,00000000000000;
