Documento de compras;Item;Contrato básico;It.contrato superior;ValFix.(cabeç.);Valor pendente;Fornecedor/centro fornecedor;Tipo doc.compras;Ctg.doc.compras;Grupo de compradores;Histórico pedido/docum.SolRem.;Data do documento;Código de imposto;Material;Texto breve;Grupo de mercadorias;Código de eliminação;Categoria do item;Ctg.class.cont.;Centro;Depósito;Qtd.pedido;UM pedido;Qtd.na UnidGestEstoq;Unidade manutenção estoque;Preço líquido;Moeda;Unidade preço;Quantidade prevista;Qtd.prev.pendente;a ser fornecida (quantidade);a ser fornecido (valor;Ãinda a faturar (quantidade);Ainda a faturar (valor);Núm.itens;Domicílio fiscal;Valor líquido pedido
4500147864;10;4600003502;10;0,00;0,00;1012258    G.O. CARDOSO INDUSTRIA E COMERCIO D;NB;F;GAE;;03/03/2026;C1;407096;PROTETOR P/ CABO BT PVC COMP 2000MM;MC01204;;;;CDFL;INVT;6.882;PEÇ;6.882;PEÇ;183,78;BRL;1;0;0;6.882;1.264.755,38;0;0,00;1;ZF 1302603;1.264.755,38
4500147864;20;4600003502;20;0,00;0,00;1012258    G.O. CARDOSO INDUSTRIA E COMERCIO D;NB;F;GAE;;03/03/2026;C1;407094;SEALTUBO 1.1/2 FLEX ESP. AÇO CAPA PVC;MC03501;;;;CDFL;INVT;3.330;M;3.330;M;59,91;BRL;1;0;0;3.330;199.502,30;3.330;199.502,30;1;ZF 1302603;199.502,30
4500144981;110;4600003141;220;0,00;0,00;1012848    SERTA TRANSFORMADORES IND. COM. IMP;NB;F;GAE;;03/02/2026;C0;404161;"CONJ MEDICAO 15KV; 70:1; 15-5A; USO EXT";MC22104;;;;CDFL;INVT;27;UN;27;UN;30.500,00;BRL;1;0;0;27;823.500,00;27;823.500,00;1;ZF 1302603;823.500,00
4500144981;120;4600003141;230;0,00;0,00;1012848    SERTA TRANSFORMADORES IND. COM. IMP;NB;F;GAE;;03/02/2026;C0;404164;"CONJ MEDICAO 15KV; 70:1; 30-5A; USO EXT";MC22104;;;;CDFL;INVT;9;UN;9;UN;30.500,00;BRL;1;0;0;9;274.500,00;9;274.500,00;1;ZF 1302603;274.500,00
4500144981;130;4600003141;240;0,00;0,00;1012848    SERTA TRANSFORMADORES IND. COM. IMP;NB;F;GAE;;03/02/2026;C0;404169;"CONJ MEDICAO 15KV; 70:1; 150-5A; USO EXT";MC22104;;;;CDFL;INVT;10;UN;10;UN;30.500,00;BRL;1;0;0;10;305.000,00;10;305.000,00;1;ZF 1302603;305.000,00
4500144981;140;4600003141;250;0,00;0,00;1012848    SERTA TRANSFORMADORES IND. COM. IMP;NB;F;GAE;;03/02/2026;C0;404170;"CONJ MEDICAO 15KV; 70:1; 200-5A; USO EXT";MC22104;;;;CDFL;INVT;4;UN;4;UN;30.500,00;BRL;1;0;0;4;122.000,00;4;122.000,00;1;ZF 1302603;122.000,00
4500144981;150;4600003141;260;0,00;0,00;1012848    SERTA TRANSFORMADORES IND. COM. IMP;NB;F;GAE;;03/02/2026;C0;404171;"CONJ MEDICAO 15KV; 70:1; 300-5A; USO EXT";MC22104;;;;CDFL;INVT;2;UN;2;UN;32.000,00;BRL;1;0;0;2;64.000,00;2;64.000,00;1;ZF 1302603;64.000,00
4500144981;160;4600003141;270;0,00;0,00;1012848    SERTA TRANSFORMADORES IND. COM. IMP;NB;F;GAE;;03/02/2026;C0;404172;"CONJ MEDICAO 15KV; 70:1; 100-5A; USO EXT";MC22104;;;;CDFL;INVT;11;UN;11;UN;30.500,00;BRL;1;0;0;11;335.500,00;11;335.500,00;1;ZF 1302603;335.500,00
4500144981;170;4600003141;280;0,00;0,00;1012848    SERTA TRANSFORMADORES IND. COM. IMP;NB;F;GAE;;03/02/2026;C0;404159;"CONJ MEDICAO 15KV; 70:1; 5-5A; USO EXT";MC22104;;;;CDFL;INVT;45;UN;45;UN;30.500,00;BRL;1;0;0;45;1.372.500,00;45;1.372.500,00;1;ZF 1302603;1.372.500,00
4500144981;180;4600003141;290;0,00;0,00;1012848    SERTA TRANSFORMADORES IND. COM. IMP;NB;F;GAE;;03/02/2026;C0;404160;"CONJ MEDICAO 15KV; 70:1; 10-5A; USO EXT";MC22104;;;;CDFL;INVT;43;UN;43;UN;30.500,00;BRL;1;0;0;43;1.311.500,00;43;1.311.500,00;1;ZF 1302603;1.311.500,00
4500144981;190;4600003141;300;0,00;0,00;1012848    SERTA TRANSFORMADORES IND. COM. IMP;NB;F;GAE;;03/02/2026;C0;404166;"CONJ MEDICAO 15KV; 70:1; 50-5A; USO EXT";MC22104;;;;CDFL;INVT;15;UN;15;UN;30.500,00;BRL;1;0;0;15;457.500,00;15;457.500,00;1;ZF 1302603;457.500,00
4500144981;200;4600003141;310;0,00;0,00;1012848    SERTA TRANSFORMADORES IND. COM. IMP;NB;F;GAE;;03/02/2026;C0;404167;"CONJ MEDICAO 15KV; 70:1; 75-5A; USO EXT";MC22104;;;;CDFL;INVT;20;UN;20;UN;30.500,00;BRL;1;0;0;20;610.000,00;20;610.000,00;1;ZF 1302603;610.000,00
4500144981;210;4600003141;320;0,00;0,00;1012848    SERTA TRANSFORMADORES IND. COM. IMP;NB;F;GAE;;03/02/2026;C0;404162;"CONJ MEDICAO 15KV; 70:1; 20-5A; USO EXT";MC22104;;;;CDFL;INVT;24;UN;24;UN;30.500,00;BRL;1;0;0;24;732.000,00;24;732.000,00;1;ZF 1302603;732.000,00
4500147200;10;4600003494;10;0,00;0,00;1012974    FRONTEC INDUSTRIA DE COMPONENTES DE;NB;F;GAE;;20/02/2026;C1;410177;ABRACADEIRA AÇO INOX 304 – 362X7,90MM;MC02901;;;;CDFL;INVT;6.400;UN;6.400;UN;1,72;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;11.011,20
4500147679;10;4600003494;10;0,00;0,00;1012974    FRONTEC INDUSTRIA DE COMPONENTES DE;NB;F;GAE;;26/02/2026;C1;410177;ABRACADEIRA AÇO INOX 304 – 362X7,90MM;MC02901;;;;CDFL;INVT;6.800;UN;6.800;UN;1,72;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;11.699,40
4500147685;10;4600003165;100;0,00;0,00;1012974    FRONTEC INDUSTRIA DE COMPONENTES DE;NB;F;GAE;;26/02/2026;C1;403602;ABRACADEIRA PLAS UV 525X8,90MM TRI;MC02901;;;;CDFL;INVT;40.000;UN;40.000;UN;0,99;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;39.432,00
4500147685;20;4600003165;110;0,00;0,00;1012974    FRONTEC INDUSTRIA DE COMPONENTES DE;NB;F;GAE;;26/02/2026;C1;403499;ABRACADEIRA PLAS 300 X 4,80MM;MC02901;;;;CDFL;INVT;55.500;UN;55.500;UN;0,15;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;8.258,40
4500147685;30;4600003165;120;0,00;0,00;1012974    FRONTEC INDUSTRIA DE COMPONENTES DE;NB;F;GAE;;26/02/2026;C1;803129;ABRACADEIRA NYLON 5MMX300MM;MC02901;;;;CDFL;CUST;400;UN;400;UN;0,33;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;133,92
4500148303;10;4600003494;10;0,00;0,00;1012974    FRONTEC INDUSTRIA DE COMPONENTES DE;NB;F;GAE;;06/03/2026;C1;410177;ABRACADEIRA AÇO INOX 304 – 362X7,90MM;MC02901;;;;CDFL;INVT;23.296;UN;23.296;UN;1,72;BRL;1;0;0;13.296;22.875,77;13.296;22.875,77;1;ZF 1302603;40.080,77
4500150121;10;;0;0,00;0,00;1012974    FRONTEC INDUSTRIA DE COMPONENTES DE;NB;F;A13;;23/03/2026;C1;403499;ABRACADEIRA PLAS 300 X 4,80MM;MC02901;;;;CDFL;INVT;210.400;UN;210.400;UN;0,15;BRL;1;0;0;210.400;31.307,52;210.400;31.307,52;1;ZF 1302603;31.307,52
4500150121;20;;0;0,00;0,00;1012974    FRONTEC INDUSTRIA DE COMPONENTES DE;NB;F;A13;;23/03/2026;C1;403602;ABRACADEIRA PLAS UV 525X8,90MM TRI;MC02901;;;;CDFL;INVT;113.300;UN;113.300;UN;0,49;BRL;1;0;0;113.300;55.845,57;113.300;55.845,57;1;ZF 1302603;55.845,57
4500147281;10;;0;0,00;0,00;1013036    ISOPOWER INDUSTRIA E COMERCIO DE PR;NB;F;GAE;;20/02/2026;C1;408995;GRAMPO ANCOR UNIVERSAL 35MM2 A 185MM2;MC12002;;;;CDFL;INVT;1.138;UN;1.138;UN;20,41;BRL;1;0;0;1.138;23.230,56;1.138;23.230,56;1;ZF 1302603;23.230,56
4500148066;10;4600003500;10;0,00;0,00;1013808    PREFORMAX DO BRASIL LTDA;NB;F;A03;;03/03/2026;C1;403804;ALCA PREFORM 6,4MM 1/4P AM 635MM;MC11001;;;;CDFL;INVT;1.300;UN;1.300;UN;5,49;BRL;1;0;0;1.300;7.133,10;1.300;7.133,10;1;ZF 1302603;7.133,10
4500148096;10;4600003517;20;0,00;0,00;1013808    PREFORMAX DO BRASIL LTDA;NB;F;A03;;04/03/2026;C1;400359;ALCA PREFORM ESTAI 3/8P 9,5MM 889MM;MC11001;;;;CDFL;INVT;963;UN;963;UN;16,09;BRL;1;0;0;963;15.493,71;963;15.493,71;1;ZF 1302603;15.493,71
4500148096;30;4600003517;40;0,00;0,00;1013808    PREFORMAX DO BRASIL LTDA;NB;F;A03;;04/03/2026;C1;403647;ALCA PREFORM CABO CONC 3X95 +70;MC11001;;;;CDFL;INVT;6.930;UN;6.930;UN;31,89;BRL;1;0;0;6.930;220.995,62;6.930;220.995,62;1;ZF 1302603;220.995,62
4500148096;40;4600003517;50;0,00;0,00;1013808    PREFORMAX DO BRASIL LTDA;NB;F;A03;;04/03/2026;C1;410047;ALCA PREFORM CABO CONC  2X25 + 25;MC11001;;;;CDFL;INVT;6.234;UN;6.234;UN;7,33;BRL;1;0;0;6.234;45.685,25;6.234;45.685,25;1;ZF 1302603;45.685,25
4500148096;50;4600003517;60;0,00;0,00;1013808    PREFORMAX DO BRASIL LTDA;NB;F;A03;;04/03/2026;C1;403580;ALCA PREFORM CABO CONC 3X35 + 35;MC11001;;;;CDFL;INVT;6.162;UN;6.162;UN;12,42;BRL;1;0;0;6.162;76.561,62;6.162;76.561,62;1;ZF 1302603;76.561,62
4500148096;60;4600003517;70;0,00;0,00;1013808    PREFORMAX DO BRASIL LTDA;NB;F;A03;;04/03/2026;C1;403675;ALCA PREFORM CABO CONC  3X25 + 25;MC11001;;;;CDFL;INVT;7.675;UN;7.675;UN;7,69;BRL;1;0;0;7.675;59.029,19;7.675;59.029,19;1;ZF 1302603;59.029,19
4500148096;70;4600003517;80;0,00;0,00;1013808    PREFORMAX DO BRASIL LTDA;NB;F;A03;;04/03/2026;C1;802405;ALCA PREFORM 6,4MM 1/4P AM 635MM;MC11001;;;;CDFL;CUST;85;UN;85;UN;5,77;BRL;1;0;0;85;490,11;85;490,11;1;ZF 1302603;490,11
4500148914;10;4600003500;20;0,00;0,00;1013808    PREFORMAX DO BRASIL LTDA;NB;F;A03;;11/03/2026;C1;403804;ALCA PREFORM 6,4MM 1/4P AM 635MM;MC11001;;;;CDFL;INVT;8.994;UN;8.994;UN;5,49;BRL;1;0;0;8.994;49.350,08;8.994;49.350,08;1;ZF 1302603;49.350,08
4500150248;10;4600003517;90;0,00;0,00;1013808    PREFORMAX DO BRASIL LTDA;NB;F;GAE;;27/03/2026;C1;403804;ALCA PREFORM 6,4MM 1/4P AM 635MM;MC11001;;;;CDFL;INVT;2.029;UN;2.029;UN;5,49;BRL;1;0;0;2.029;11.133,12;2.029;11.133,12;1;ZF 1302603;11.133,12
4500150248;20;4600003517;100;0,00;0,00;1013808    PREFORMAX DO BRASIL LTDA;NB;F;GAE;;27/03/2026;C1;403647;ALCA PREFORM CABO CONC 3X95 +70;MC11001;;;;CDFL;INVT;122;UN;122;UN;31,89;BRL;1;0;0;122;3.890,54;122;3.890,54;1;ZF 1302603;3.890,54
4500150248;30;4600003517;110;0,00;0,00;1013808    PREFORMAX DO BRASIL LTDA;NB;F;GAE;;27/03/2026;C1;410047;ALCA PREFORM CABO CONC  2X25 + 25;MC11001;;;;CDFL;INVT;1.856;UN;1.856;UN;7,33;BRL;1;0;0;1.856;13.601,51;1.856;13.601,51;1;ZF 1302603;13.601,51
4500150248;40;4600003517;120;0,00;0,00;1013808    PREFORMAX DO BRASIL LTDA;NB;F;GAE;;27/03/2026;C1;403580;ALCA PREFORM CABO CONC 3X35 + 35;MC11001;;;;CDFL;INVT;6.609;UN;6.609;UN;12,42;BRL;1;0;0;6.609;82.115,50;6.609;82.115,50;1;ZF 1302603;82.115,50
4500145339;10;4600003164;10;0,00;0,00;1014880    ANDRA S A ELECTRIC SOLUTIONS;NB;F;A14;;09/02/2026;C1;402587;FITA ISOL EPR 0,76X19MM 10M PT;MC10903;;;;CDFL;INVT;1.521;UN;1.521;UN;24,18;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;36.777,78
4500145339;20;4600003164;20;0,00;0,00;1014880    ANDRA S A ELECTRIC SOLUTIONS;NB;F;A14;;09/02/2026;C1;800344;FITA ISOL EPR 0,76X19MM 10M PT;MC10903;;;;CDFL;CUST;1.380;UN;1.380;UN;24,18;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;33.368,40
4500145339;30;4600003164;30;0,00;0,00;1014880    ANDRA S A ELECTRIC SOLUTIONS;NB;F;A14;;09/02/2026;C1;800852;FITA ISOLANTE ELET PVC 19X0,19MM 20M PT;MC10903;;;;CDFL;CUST;1.155;UN;1.155;UN;20,12;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;23.233,86
4500147933;10;;0;0,00;0,00;1014880    ANDRA S A ELECTRIC SOLUTIONS;ZCDR;F;GAE;;03/03/2026;C1;410200; CONECTOR COMP TIPO H 95-95;MC12002;;;;CDFL;INVT;2.820;UN;2.820;UN;9,77;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;27.537,30
4500148670;10;;0;0,00;0,00;1016114    B A ELETRICA LTDA;NB;F;GAE;;11/03/2026;C0;402331;BRACO C/GRAMPO SUSPE SECU 500DAN;MC12002;;;;CDFL;INVT;303;UN;303;UN;53,95;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;16.346,85
4500145805;10;4600003135;30;0,00;0,00;1018867    JCARVALHO CABOS LTDA;NB;F;A15;;11/02/2026;C1;401823;CORDOALHA AC 6,3MM 1/4P 7F;MC10001;;;;CDFL;INVT;2.500;KG;2.500;KG;22,92;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;57.311,25
4500149141;10;;0;0,00;0,00;1018867    JCARVALHO CABOS LTDA;NB;F;GAE;;12/03/2026;C1;401823;CORDOALHA AC 6,3MM 1/4P 7F;MC10001;;;;CDFL;INVT;13.000;KG;13.000;KG;22,92;BRL;1;0;0;13.000;298.018,50;13.000;298.018,50;1;ZF 1302603;298.018,50
4500144973;10;4600003055;20;0,00;0,00;1020062    CROSSFOX COMERCIO;NB;F;A03;;03/02/2026;C1;404732;CONECTOR PERFUR 50-185MM MED TENSAO 15KV;MC10301;;;;CDFL;INVT;1.414;UN;1.414;UN;75,68;BRL;1;0;0;414;31.331,52;414;31.331,52;1;ZF 1302603;107.011,52
4500144973;20;4600003055;60;0,00;0,00;1020062    CROSSFOX COMERCIO;NB;F;A03;;03/02/2026;C1;800872;CONECTOR AUTO PERF DU 70-240 / 70-240MM2;MC12002;;;;CDFL;CUST;1.088;UN;1.088;UN;45,58;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;49.595,39
4500144973;30;4600003055;40;0,00;0,00;1020062    CROSSFOX COMERCIO;NB;F;A03;;03/02/2026;C1;803344;CONECTOR PERFUR 50-185MM MED TENSAO 15KV;MC10301;;;;CDFL;CUST;3.486;UN;3.486;UN;75,68;BRL;1;0;0;2.766;209.330,88;2.766;209.330,88;1;ZF 1302603;263.820,48
4500145290;10;4600003055;20;0,00;0,00;1020062    CROSSFOX COMERCIO;NB;F;A03;;09/02/2026;C1;404732;CONECTOR PERFUR 50-185MM MED TENSAO 15KV;MC10301;;;;CDFL;INVT;153;UN;153;UN;75,68;BRL;1;0;0;153;11.579,04;153;11.579,04;1;ZF 1302603;11.579,04
4500148053;10;4600003515;20;0,00;0,00;1020062    CROSSFOX COMERCIO;NB;F;A01;;03/03/2026;C1;400506;CONECTOR DER CU 13-34MM2;MC12002;;;;CDFL;INVT;1.000;UN;1.000;UN;8,36;BRL;1;0;0;1.000;8.360,00;1.000;8.360,00;1;ZF 1302603;8.360,00
4500148053;20;4600003515;30;0,00;0,00;1020062    CROSSFOX COMERCIO;NB;F;A01;;03/03/2026;C1;404732;CONECTOR PERFUR 50-185MM MED TENSAO 15KV;MC10301;;;;CDFL;INVT;2.000;UN;2.000;UN;75,68;BRL;1;0;0;2.000;151.360,00;2.000;151.360,00;1;ZF 1302603;151.360,00
4500148053;30;4600003515;40;0,00;0,00;1020062    CROSSFOX COMERCIO;NB;F;A01;;03/03/2026;C1;400790;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;MC10301;;;;CDFL;INVT;5.500;UN;5.500;UN;11,62;BRL;1;0;0;5.500;63.888,00;5.500;63.888,00;1;ZF 1302603;63.888,00
4500148053;40;4600003515;50;0,00;0,00;1020062    CROSSFOX COMERCIO;NB;F;A01;;03/03/2026;C1;405537;CONECTOR PERF PRINC 16-120 DER 4-36 2AMP;MC10301;;;;CDFL;INVT;7.000;UN;7.000;UN;11,00;BRL;1;0;0;7.000;77.000,00;7.000;77.000,00;1;ZF 1302603;77.000,00
4500148053;50;4600003515;60;0,00;0,00;1020062    CROSSFOX COMERCIO;NB;F;A01;;03/03/2026;C1;801215;CONECTOR DER CU 13-34MM2;MC12002;;;;CDFL;CUST;1.044;UN;1.044;UN;8,36;BRL;1;0;0;1.044;8.727,84;0;0,00;1;ZF 1302603;8.727,84
4500150195;10;4600003515;10;0,00;0,00;1020062    CROSSFOX COMERCIO;NB;F;A01;;25/03/2026;C1;401500;CONECTOR DER CUNHA AL 2/0AWG 4/0AWG;MC12002;;;;CDFL;INVT;582;UN;582;UN;13,90;BRL;1;0;0;582;8.092,13;582;8.092,13;1;ZF 1302603;8.092,13
4500150257;10;4600003515;30;0,00;0,00;1020062    CROSSFOX COMERCIO;NB;F;A01;;27/03/2026;C1;404732;CONECTOR PERFUR 50-185MM MED TENSAO 15KV;MC10301;;;;CDFL;INVT;4.000;UN;4.000;UN;75,68;BRL;1;0;0;4.000;302.720,00;4.000;302.720,00;1;ZF 1302603;302.720,00
4500145810;10;4600003117;20;0,00;0,00;1020771    ELETRO EPI COMERCIO E DISTRIBUICAO;NB;F;A12;;11/02/2026;C1;409258;TERMINAL A COMP OLHAL BIMETALICO 150MM2;MC10401;;;;CDFL;INVT;100;UN;100;UN;42,87;BRL;1;0;0;100;4.287,30;100;4.287,30;1;ZF 1302603;4.287,30
4500145810;20;4600003117;30;0,00;0,00;1020771    ELETRO EPI COMERCIO E DISTRIBUICAO;NB;F;A12;;11/02/2026;C1;409259;TERMINAL A COMP OLHAL BIMETALICO 185MM2;MC10401;;;;CDFL;INVT;100;UN;100;UN;65,38;BRL;1;0;0;100;6.537,90;100;6.537,90;1;ZF 1302603;6.537,90
4500145810;30;4600003117;40;0,00;0,00;1020771    ELETRO EPI COMERCIO E DISTRIBUICAO;NB;F;A12;;11/02/2026;C1;409260;TERMINAL A COMP PARA BORNE PINO 95MM;MC10401;;;;CDFL;INVT;40;UN;40;UN;16,28;BRL;1;0;0;40;651,00;40;651,00;1;ZF 1302603;651,00
4500142861;10;4600002961;260;0,00;0,00;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;GAE;;15/01/2026;C1;402312;OLHAL PARAFUSO AC 16MM 5000DAN;MC10401;;;;CDFL;INVT;6.635;UN;6.635;UN;14,28;BRL;1;0;0;6.635;94.717,94;6.635;94.717,94;1;ZF 1302603;94.717,94
4500142861;20;4600002961;290;0,00;0,00;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;GAE;;15/01/2026;C1;400974;PORCA QUADRADA AC 16MM 2MM;MC01301;;;;CDFL;INVT;10.000;UN;10.000;UN;2,42;BRL;1;0;0;10.000;24.180,00;10.000;24.180,00;1;ZF 1302603;24.180,00
4500142962;10;4600003061;10;0,00;0,00;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;15/01/2026;C1;801047;ARRUELA LIS QD AC 17MM 11/16 57X57MM 5MM;MC01301;;;;CDFL;CUST;666;UN;666;UN;2,72;BRL;1;0;0;666;1.814,78;666;1.814,78;1;ZF 1302603;1.814,78
4500142962;20;4600003061;80;0,00;0,00;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;15/01/2026;C1;400193;PARAFUSO OLHAL AC 5/8P 20P;MC01301;;;;CDFL;INVT;927;UN;927;UN;27,77;BRL;1;0;0;927;25.742,60;927;25.742,60;1;ZF 1302603;25.742,60
4500142962;30;4600003061;100;0,00;0,00;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;15/01/2026;C1;402448;PARAFUSO OLH AC 5/8P 24P;MC01301;;;;CDFL;INVT;243;UN;243;UN;27,80;BRL;1;0;0;243;6.754,84;243;6.754,84;1;ZF 1302603;6.754,84
4500142962;40;4600003061;60;0,00;0,00;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;15/01/2026;C1;800528;PARAFUSO OLH AC 5/8P 650MM;MC01301;;;;CDFL;CUST;479;UN;479;UN;34,98;BRL;1;0;0;479;16.754,13;479;16.754,13;1;ZF 1302603;16.754,13
4500142962;50;4600003061;20;0,00;0,00;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;15/01/2026;C1;800982;PARAFUSO OLHAL AC 5/8P 20P;MC01301;;;;CDFL;CUST;1.284;UN;1.284;UN;27,77;BRL;1;0;0;1.284;35.656,42;1.284;35.656,42;1;ZF 1302603;35.656,42
4500142962;60;4600003061;50;0,00;0,00;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;15/01/2026;C1;801225;PARAFUSO OLH AC 5/8P 24P;MC01301;;;;CDFL;CUST;351;UN;351;UN;27,80;BRL;1;0;0;351;9.756,99;351;9.756,99;1;ZF 1302603;9.756,99
4500142962;70;4600003061;90;0,00;0,00;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;15/01/2026;C1;402401;PINO ISOLADOR POLIMERICO AC 15KV 200MM;MC10902;;;;CDFL;INVT;3.481;UN;3.481;UN;26,58;BRL;1;0;0;3.481;92.522,89;3.481;92.522,89;1;ZF 1302603;92.522,89
4500142962;80;4600003061;30;0,00;0,00;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;15/01/2026;C1;801164;PINO ISOLADOR POLIMERICO AC 15KV 200MM;MC10902;;;;CDFL;CUST;1.088;UN;1.088;UN;26,58;BRL;1;0;0;1.088;28.918,39;1.088;28.918,39;1;ZF 1302603;28.918,39
4500142962;90;4600003061;70;0,00;0,00;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;15/01/2026;C1;400827;ARRUELA LIS QD AC 17MM 11/16 57X57MM 5MM;MC01301;;;;CDFL;INVT;5.165;UN;5.165;UN;2,72;BRL;1;0;0;5.165;14.074,11;5.165;14.074,11;1;ZF 1302603;14.074,11
4500148260;10;4600003061;70;0,00;0,00;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;05/03/2026;C1;400827;ARRUELA LIS QD AC 17MM 11/16 57X57MM 5MM;MC01301;;;;CDFL;INVT;58.881;UN;58.881;UN;2,72;BRL;1;0;0;58.881;160.444,84;58.881;160.444,84;1;ZF 1302603;160.444,84
4500148260;20;4600003061;100;0,00;0,00;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;05/03/2026;C1;402448;PARAFUSO OLH AC 5/8P 24P;MC01301;;;;CDFL;INVT;120;UN;120;UN;27,80;BRL;1;0;0;120;3.335,72;120;3.335,72;1;ZF 1302603;3.335,72
4500148260;30;4600003061;90;0,00;0,00;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;05/03/2026;C1;402401;PINO ISOLADOR POLIMERICO AC 15KV 200MM;MC10902;;;;CDFL;INVT;1.027;UN;1.027;UN;26,58;BRL;1;0;0;1.027;27.297,04;1.027;27.297,04;1;ZF 1302603;27.297,04
4500148260;40;4600003061;10;0,00;0,00;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;05/03/2026;C1;801047;ARRUELA LIS QD AC 17MM 11/16 57X57MM 5MM;MC01301;;;;CDFL;CUST;6.703;UN;6.703;UN;2,72;BRL;1;0;0;6.703;18.265,00;6.703;18.265,00;1;ZF 1302603;18.265,00
4500148260;50;4600003061;110;0,00;0,00;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;05/03/2026;C1;401497;ARRUELA PRES AC PARAF 3/8P 15MM;MC01301;;;;CDFL;INVT;638;UN;638;UN;1,85;BRL;1;0;0;638;1.180,75;638;1.180,75;1;ZF 1302603;1.180,75
4500148261;10;4600003078;20;0,00;0,00;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;05/03/2026;C1;800499;MAO-FRANCESA NORMAL AC 710X32X6,5MM;MC10701;;;;CDFL;CUST;1.993;UN;1.993;UN;18,46;BRL;1;0;0;1.993;36.791,78;1.993;36.791,78;1;ZF 1302603;36.791,78
4500148261;20;4600003078;10;0,00;0,00;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;05/03/2026;C1;401117;MAO-FRANCESA NORMAL AC 710X32X6,5MM;MC10701;;;;CDFL;INVT;9.520;UN;9.520;UN;18,46;BRL;1;0;0;9.520;175.743,96;9.520;175.743,96;1;ZF 1302603;175.743,96
4500150292;10;4600003533;10;0,00;0,00;1023763    WHITE MARTINS GASES INDUSTRIAIS DO;NB;F;A12;;31/03/2026;C1;800454;GAS HEXAFLUORETO ENXOFRE SF6;MC03001;;;;CDFL;CUST;150;KG;150;KG;363,41;BRL;1;0;0;150;54.511,20;150;54.511,20;1;ZF 1302603;54.511,20
4500150292;20;4600003533;20;0,00;0,00;1023763    WHITE MARTINS GASES INDUSTRIAIS DO;NB;F;A12;;31/03/2026;C1;800454;GAS HEXAFLUORETO ENXOFRE SF6;MC03001;;;;CDFL;CUST;100;KG;100;KG;363,41;BRL;1;0;0;100;36.340,80;100;36.340,80;1;ZF 1302603;36.340,80
4500150292;30;4600003533;30;0,00;0,00;1023763    WHITE MARTINS GASES INDUSTRIAIS DO;NB;F;A12;;31/03/2026;C1;800454;GAS HEXAFLUORETO ENXOFRE SF6;MC03001;;;;CDFL;CUST;150;KG;150;KG;363,41;BRL;1;0;0;150;54.511,20;150;54.511,20;1;ZF 1302603;54.511,20
4500144413;10;4600003057;210;0,00;0,00;1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR;NB;F;A03;;22/01/2026;C1;402117;ELO FUSIVEL BOTAO DISTRIB K 20A 500MM;MC10801;;;;CDFL;INVT;210;UN;210;UN;4,82;BRL;1;0;0;210;1.011,65;210;1.011,65;1;ZF 1302603;1.011,65
4500144413;20;4600003057;70;0,00;0,00;1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR;NB;F;A03;;22/01/2026;C1;402265;ELO FUSIVEL BOTAO DISTRIB H 3A 500MM;MC10801;;;;CDFL;INVT;348;UN;348;UN;4,77;BRL;1;0;0;348;1.660,27;348;1.660,27;1;ZF 1302603;1.660,27
