Nome Demanda;PROJETO;DEPÓSITO;DEP.;X;CÓDIGO;Descrição;UNID;MÊS;Qtd;MES;SEMANA;OBSERVAÇÃO;ESPECÍFICO?
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400252;TRAFO DE CORRENTE 0,6KV 600-5A 0,3C;;01/12/2026;0;12;49/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400252;TRAFO DE CORRENTE 0,6KV 600-5A 0,3C;;01/11/2026;0;11;45/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400252;TRAFO DE CORRENTE 0,6KV 600-5A 0,3C;;01/10/2026;0;10;40/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400252;TRAFO DE CORRENTE 0,6KV 600-5A 0,3C;;01/09/2026;1;9;36/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400252;TRAFO DE CORRENTE 0,6KV 600-5A 0,3C;;01/08/2026;0;8;31/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400252;TRAFO DE CORRENTE 0,6KV 600-5A 0,3C;;01/07/2026;1;7;27/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400252;TRAFO DE CORRENTE 0,6KV 600-5A 0,3C;;01/06/2026;0;6;23/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400252;TRAFO DE CORRENTE 0,6KV 600-5A 0,3C;;01/05/2026;1;5;18/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400252;TRAFO DE CORRENTE 0,6KV 600-5A 0,3C;;01/04/2026;0;4;14/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400252;TRAFO DE CORRENTE 0,6KV 600-5A 0,3C;;01/03/2026;1;3;10/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400252;TRAFO DE CORRENTE 0,6KV 600-5A 0,3C;;01/02/2026;0;2;6/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400252;TRAFO DE CORRENTE 0,6KV 600-5A 0,3C;;01/01/2026;0;1;1/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400283;TERMINAL PRESSAO CU 240MM2 C/SAPATA;;01/12/2026;0;12;49/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400283;TERMINAL PRESSAO CU 240MM2 C/SAPATA;;01/11/2026;3;11;45/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400283;TERMINAL PRESSAO CU 240MM2 C/SAPATA;;01/10/2026;3;10;40/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400283;TERMINAL PRESSAO CU 240MM2 C/SAPATA;;01/09/2026;3;9;36/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400283;TERMINAL PRESSAO CU 240MM2 C/SAPATA;;01/08/2026;3;8;31/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400283;TERMINAL PRESSAO CU 240MM2 C/SAPATA;;01/07/2026;3;7;27/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400283;TERMINAL PRESSAO CU 240MM2 C/SAPATA;;01/06/2026;3;6;23/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400283;TERMINAL PRESSAO CU 240MM2 C/SAPATA;;01/05/2026;3;5;18/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400283;TERMINAL PRESSAO CU 240MM2 C/SAPATA;;01/04/2026;3;4;14/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400283;TERMINAL PRESSAO CU 240MM2 C/SAPATA;;01/03/2026;3;3;10/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400283;TERMINAL PRESSAO CU 240MM2 C/SAPATA;;01/02/2026;3;2;6/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400283;TERMINAL PRESSAO CU 240MM2 C/SAPATA;;01/01/2026;0;1;1/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400292;TRAFO DE CRTE 0,6KV 300A-5A 60:1 0,3C12;;01/12/2026;0;12;49/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400292;TRAFO DE CRTE 0,6KV 300A-5A 60:1 0,3C12;;01/11/2026;3;11;45/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400292;TRAFO DE CRTE 0,6KV 300A-5A 60:1 0,3C12;;01/10/2026;3;10;40/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400292;TRAFO DE CRTE 0,6KV 300A-5A 60:1 0,3C12;;01/09/2026;3;9;36/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400292;TRAFO DE CRTE 0,6KV 300A-5A 60:1 0,3C12;;01/08/2026;5;8;31/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400292;TRAFO DE CRTE 0,6KV 300A-5A 60:1 0,3C12;;01/07/2026;3;7;27/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400292;TRAFO DE CRTE 0,6KV 300A-5A 60:1 0,3C12;;01/06/2026;3;6;23/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400292;TRAFO DE CRTE 0,6KV 300A-5A 60:1 0,3C12;;01/05/2026;3;5;18/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400292;TRAFO DE CRTE 0,6KV 300A-5A 60:1 0,3C12;;01/04/2026;3;4;14/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400292;TRAFO DE CRTE 0,6KV 300A-5A 60:1 0,3C12;;01/03/2026;3;3;10/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400292;TRAFO DE CRTE 0,6KV 300A-5A 60:1 0,3C12;;01/02/2026;3;2;6/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400292;TRAFO DE CRTE 0,6KV 300A-5A 60:1 0,3C12;;01/01/2026;0;1;1/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400667;ALCA PREFORM COND CONC 10MM2;;01/12/2026;840;12;49/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400667;ALCA PREFORM COND CONC 10MM2;;01/11/2026;840;11;45/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400667;ALCA PREFORM COND CONC 10MM2;;01/10/2026;840;10;40/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400667;ALCA PREFORM COND CONC 10MM2;;01/09/2026;840;9;36/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400667;ALCA PREFORM COND CONC 10MM2;;01/08/2026;840;8;31/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400667;ALCA PREFORM COND CONC 10MM2;;01/07/2026;840;7;27/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400667;ALCA PREFORM COND CONC 10MM2;;01/06/2026;840;6;23/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400667;ALCA PREFORM COND CONC 10MM2;;01/05/2026;840;5;18/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400667;ALCA PREFORM COND CONC 10MM2;;01/04/2026;840;4;14/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400667;ALCA PREFORM COND CONC 10MM2;;01/03/2026;840;3;10/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400667;ALCA PREFORM COND CONC 10MM2;;01/02/2026;0;2;6/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400667;ALCA PREFORM COND CONC 10MM2;;01/01/2026;0;1;1/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400790;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;;01/12/2026;200;12;49/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400790;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;;01/11/2026;200;11;45/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400790;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;;01/10/2026;200;10;40/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400790;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;;01/09/2026;200;9;36/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400790;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;;01/08/2026;200;8;31/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400790;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;;01/07/2026;200;7;27/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400790;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;;01/06/2026;200;6;23/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400790;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;;01/05/2026;200;5;18/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400790;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;;01/04/2026;200;4;14/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400790;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;;01/03/2026;200;3;10/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400790;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;;01/02/2026;200;2;6/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400790;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;;01/01/2026;200;1;1/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400813;CABO ELETRICO ISOLADO SINGELO 6MM2;;01/12/2026;3300;12;49/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400813;CABO ELETRICO ISOLADO SINGELO 6MM2;;01/11/2026;3300;11;45/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400813;CABO ELETRICO ISOLADO SINGELO 6MM2;;01/10/2026;3300;10;40/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400813;CABO ELETRICO ISOLADO SINGELO 6MM2;;01/09/2026;3300;9;36/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400813;CABO ELETRICO ISOLADO SINGELO 6MM2;;01/08/2026;3300;8;31/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400813;CABO ELETRICO ISOLADO SINGELO 6MM2;;01/07/2026;3000;7;27/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400813;CABO ELETRICO ISOLADO SINGELO 6MM2;;01/06/2026;3000;6;23/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400813;CABO ELETRICO ISOLADO SINGELO 6MM2;;01/05/2026;3000;5;18/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400813;CABO ELETRICO ISOLADO SINGELO 6MM2;;01/04/2026;3000;4;14/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400813;CABO ELETRICO ISOLADO SINGELO 6MM2;;01/03/2026;3000;3;10/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400813;CABO ELETRICO ISOLADO SINGELO 6MM2;;01/02/2026;0;2;6/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400813;CABO ELETRICO ISOLADO SINGELO 6MM2;;01/01/2026;0;1;1/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400906;HASTE ATERRAMENTO CI AC 14,3X2438MM;;01/12/2026;200;12;49/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400906;HASTE ATERRAMENTO CI AC 14,3X2438MM;;01/11/2026;200;11;45/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400906;HASTE ATERRAMENTO CI AC 14,3X2438MM;;01/10/2026;200;10;40/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400906;HASTE ATERRAMENTO CI AC 14,3X2438MM;;01/09/2026;200;9;36/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400906;HASTE ATERRAMENTO CI AC 14,3X2438MM;;01/08/2026;200;8;31/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400906;HASTE ATERRAMENTO CI AC 14,3X2438MM;;01/07/2026;200;7;27/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400906;HASTE ATERRAMENTO CI AC 14,3X2438MM;;01/06/2026;200;6;23/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400906;HASTE ATERRAMENTO CI AC 14,3X2438MM;;01/05/2026;200;5;18/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400906;HASTE ATERRAMENTO CI AC 14,3X2438MM;;01/04/2026;200;4;14/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400906;HASTE ATERRAMENTO CI AC 14,3X2438MM;;01/03/2026;200;3;10/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400906;HASTE ATERRAMENTO CI AC 14,3X2438MM;;01/02/2026;200;2;6/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400906;HASTE ATERRAMENTO CI AC 14,3X2438MM;;01/01/2026;200;1;1/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400937;MEDIDOR ELETR 2F 120V 15/120A 2EL BIDIRE;;01/12/2026;1500;12;49/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400937;MEDIDOR ELETR 2F 120V 15/120A 2EL BIDIRE;;01/11/2026;1500;11;45/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400937;MEDIDOR ELETR 2F 120V 15/120A 2EL BIDIRE;;01/10/2026;1500;10;40/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400937;MEDIDOR ELETR 2F 120V 15/120A 2EL BIDIRE;;01/09/2026;1500;9;36/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400937;MEDIDOR ELETR 2F 120V 15/120A 2EL BIDIRE;;01/08/2026;1500;8;31/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400937;MEDIDOR ELETR 2F 120V 15/120A 2EL BIDIRE;;01/07/2026;1500;7;27/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400937;MEDIDOR ELETR 2F 120V 15/120A 2EL BIDIRE;;01/06/2026;1500;6;23/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400937;MEDIDOR ELETR 2F 120V 15/120A 2EL BIDIRE;;01/05/2026;1500;5;18/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400937;MEDIDOR ELETR 2F 120V 15/120A 2EL BIDIRE;;01/04/2026;1500;4;14/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400937;MEDIDOR ELETR 2F 120V 15/120A 2EL BIDIRE;;01/03/2026;1500;3;10/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400937;MEDIDOR ELETR 2F 120V 15/120A 2EL BIDIRE;;01/02/2026;1500;2;6/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400937;MEDIDOR ELETR 2F 120V 15/120A 2EL BIDIRE;;01/01/2026;1500;1;1/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400955;PARAFUSO CAB ABA AC 16MM 150MM;;01/12/2026;200;12;49/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400955;PARAFUSO CAB ABA AC 16MM 150MM;;01/11/2026;200;11;45/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400955;PARAFUSO CAB ABA AC 16MM 150MM;;01/10/2026;200;10;40/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400955;PARAFUSO CAB ABA AC 16MM 150MM;;01/09/2026;200;9;36/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400955;PARAFUSO CAB ABA AC 16MM 150MM;;01/08/2026;200;8;31/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400955;PARAFUSO CAB ABA AC 16MM 150MM;;01/07/2026;200;7;27/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400955;PARAFUSO CAB ABA AC 16MM 150MM;;01/06/2026;200;6;23/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400955;PARAFUSO CAB ABA AC 16MM 150MM;;01/05/2026;200;5;18/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400955;PARAFUSO CAB ABA AC 16MM 150MM;;01/04/2026;200;4;14/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400955;PARAFUSO CAB ABA AC 16MM 150MM;;01/03/2026;200;3;10/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400955;PARAFUSO CAB ABA AC 16MM 150MM;;01/02/2026;200;2;6/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;400955;PARAFUSO CAB ABA AC 16MM 150MM;;01/01/2026;200;1;1/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401191;TERMINAL COMPRESSAO OLHAL CU 240MM2;;01/12/2026;0;12;49/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401191;TERMINAL COMPRESSAO OLHAL CU 240MM2;;01/11/2026;2;11;45/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401191;TERMINAL COMPRESSAO OLHAL CU 240MM2;;01/10/2026;2;10;40/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401191;TERMINAL COMPRESSAO OLHAL CU 240MM2;;01/09/2026;2;9;36/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401191;TERMINAL COMPRESSAO OLHAL CU 240MM2;;01/08/2026;2;8;31/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401191;TERMINAL COMPRESSAO OLHAL CU 240MM2;;01/07/2026;2;7;27/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401191;TERMINAL COMPRESSAO OLHAL CU 240MM2;;01/06/2026;2;6;23/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401191;TERMINAL COMPRESSAO OLHAL CU 240MM2;;01/05/2026;0;5;18/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401191;TERMINAL COMPRESSAO OLHAL CU 240MM2;;01/04/2026;2;4;14/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401191;TERMINAL COMPRESSAO OLHAL CU 240MM2;;01/03/2026;0;3;10/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401191;TERMINAL COMPRESSAO OLHAL CU 240MM2;;01/02/2026;2;2;6/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401191;TERMINAL COMPRESSAO OLHAL CU 240MM2;;01/01/2026;0;1;1/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401232;TERMINAL PRESSAO CU 50MM2;;01/12/2026;0;12;49/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401232;TERMINAL PRESSAO CU 50MM2;;01/11/2026;2;11;45/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401232;TERMINAL PRESSAO CU 50MM2;;01/10/2026;2;10;40/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401232;TERMINAL PRESSAO CU 50MM2;;01/09/2026;2;9;36/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401232;TERMINAL PRESSAO CU 50MM2;;01/08/2026;2;8;31/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401232;TERMINAL PRESSAO CU 50MM2;;01/07/2026;2;7;27/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401232;TERMINAL PRESSAO CU 50MM2;;01/06/2026;2;6;23/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401232;TERMINAL PRESSAO CU 50MM2;;01/05/2026;2;5;18/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401232;TERMINAL PRESSAO CU 50MM2;;01/04/2026;2;4;14/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401232;TERMINAL PRESSAO CU 50MM2;;01/03/2026;2;3;10/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401232;TERMINAL PRESSAO CU 50MM2;;01/02/2026;2;2;6/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401232;TERMINAL PRESSAO CU 50MM2;;01/01/2026;0;1;1/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401308;TRAFO CRTE 15KV 10-5A 0,3C 2,0X;;01/12/2026;0;12;49/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401308;TRAFO CRTE 15KV 10-5A 0,3C 2,0X;;01/11/2026;2;11;45/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401308;TRAFO CRTE 15KV 10-5A 0,3C 2,0X;;01/10/2026;2;10;40/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401308;TRAFO CRTE 15KV 10-5A 0,3C 2,0X;;01/09/2026;2;9;36/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401308;TRAFO CRTE 15KV 10-5A 0,3C 2,0X;;01/08/2026;2;8;31/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401308;TRAFO CRTE 15KV 10-5A 0,3C 2,0X;;01/07/2026;2;7;27/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401308;TRAFO CRTE 15KV 10-5A 0,3C 2,0X;;01/06/2026;2;6;23/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401308;TRAFO CRTE 15KV 10-5A 0,3C 2,0X;;01/05/2026;2;5;18/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401308;TRAFO CRTE 15KV 10-5A 0,3C 2,0X;;01/04/2026;2;4;14/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401308;TRAFO CRTE 15KV 10-5A 0,3C 2,0X;;01/03/2026;2;3;10/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401308;TRAFO CRTE 15KV 10-5A 0,3C 2,0X;;01/02/2026;2;2;6/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401308;TRAFO CRTE 15KV 10-5A 0,3C 2,0X;;01/01/2026;0;1;1/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401309;TRAFO CRTE 15KV 20-5A;;01/12/2026;0;12;49/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401309;TRAFO CRTE 15KV 20-5A;;01/11/2026;0;11;45/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401309;TRAFO CRTE 15KV 20-5A;;01/10/2026;0;10;40/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401309;TRAFO CRTE 15KV 20-5A;;01/09/2026;0;9;36/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401309;TRAFO CRTE 15KV 20-5A;;01/08/2026;0;8;31/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401309;TRAFO CRTE 15KV 20-5A;;01/07/2026;2;7;27/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401309;TRAFO CRTE 15KV 20-5A;;01/06/2026;0;6;23/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401309;TRAFO CRTE 15KV 20-5A;;01/05/2026;2;5;18/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401309;TRAFO CRTE 15KV 20-5A;;01/04/2026;0;4;14/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401309;TRAFO CRTE 15KV 20-5A;;01/03/2026;2;3;10/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401309;TRAFO CRTE 15KV 20-5A;;01/02/2026;0;2;6/2026;;
DIC_13.04.2026;A130_INSPECAO INTERI;INVESTIMENTO;DIC;;401309;TRAFO CRTE 15KV 20-5A;;01/01/2026;0;1;1/2026;;
