Chave;Sequencia;Fornecedor/centro fornecedor;Documento de compras;Item;Tipo doc.compras;Ctg.doc.compras;Grupo de compradores;;Data do documento;Material;Texto breve;Início per.validade;Fim da validade;Grupo de mercadorias;Código de eliminação;Categoria do item;Ctg.class.cont.;Centro;Depósito;Qtd.do pedido;UM pedido;Qtd.na UnidGestEstoq;Unidade manutenção estoque;Preço líquido;Moeda;Unidade preço;ValFix.(cabeç.);Quantidade prevista;Qtd.prev.pendente;Núm.itens
4009372;2;1009535    NANSEN INSTRUMENTOS DE PRECISAO LTD;4600003232;50;WK;K;A16;;27/05/2025;400937;MED EL 2E 3F 120V 120A GD B;30/05/2025;30/05/2026;MC12501;;;;CDFL;INVT;0;UN;0;UN;100,00;BRL;1;3.230.050,00;4.889;0;1
4014211;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;190;WK;K;A03;;20/02/2025;401421;ALCA PREFORM SERV CA 16MM2 305MM;21/02/2025;30/05/2026;MC11001;;;;CDFL;INVT;0;UN;0;UN;1,10;BRL;1;690.985,26;40;40;1
4014351;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;30;WK;K;A03;;20/02/2025;401435;ALCA PREFORM CA/CAA 2AWG 6/1P 2AWG 625MM;21/02/2025;30/05/2026;MC11001;;;;CDFL;INVT;0;UN;0;UN;3,54;BRL;1;690.985,26;8.827;5.827;1
4017531;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;70;WK;K;A03;;20/02/2025;401753;ALCA PREFORM DIST CAA/CA 1/0AWG 50MM2;21/02/2025;30/05/2026;MC11001;;;;CDFL;INVT;0;UN;0;UN;5,18;BRL;1;690.985,26;6.423;1.751;1
4025921;1;1008595    WASION DA AMAZONIA INDUSTRIA DE INS;4600003228;10;WK;K;A16;;26/05/2025;402592;MEDIDOR ELETR 3F 3EL 120V 15/120A MD;30/05/2025;30/05/2026;MC12501;;;;CDFL;INVT;0;UN;0;UN;122,00;BRL;1;1.500.966,00;3.797;0;1
4025922;2;1008595    WASION DA AMAZONIA INDUSTRIA DE INS;4600003228;20;WK;K;A16;;26/05/2025;402592;MEDIDOR ELETR 3F 3EL 120V 15/120A MD;30/05/2025;30/05/2026;MC12501;;;;CDFL;INVT;0;UN;0;UN;122,00;BRL;1;1.500.966,00;4.100;0;1
4025923;3;1008595    WASION DA AMAZONIA INDUSTRIA DE INS;4600003228;30;WK;K;A16;;26/05/2025;402592;MED EL 3E 4F 120V 120A GD B;30/05/2025;30/05/2026;MC12501;;;;CDFL;INVT;0;UN;0;UN;122,00;BRL;1;1.500.966,00;2.759;0;1
4025924;4;1008595    WASION DA AMAZONIA INDUSTRIA DE INS;4600003228;40;WK;K;A16;;26/05/2025;402592;MED EL 3E 4F 120V 120A GD B;30/05/2025;30/05/2026;MC12501;;;;CDFL;INVT;0;UN;0;UN;122,00;BRL;1;1.500.966,00;1.647;0;1
4028241;1;1009535    NANSEN INSTRUMENTOS DE PRECISAO LTD;4600003232;20;WK;K;A16;;27/05/2025;402824;MEDIDOR ELETR 1F 120V URBANO;30/05/2025;30/05/2026;MC12501;;;;CDFL;INVT;0;UN;0;UN;60,00;BRL;1;3.230.050,00;7.564;0;1
4028242;2;1009535    NANSEN INSTRUMENTOS DE PRECISAO LTD;4600003232;40;WK;K;A16;;27/05/2025;402824;MED EL 1E 2F 120V 100A GD B;30/05/2025;30/05/2026;MC12501;;;;CDFL;INVT;0;UN;0;UN;60,00;BRL;1;3.230.050,00;11.605;0;1
4035621;1;1009535    NANSEN INSTRUMENTOS DE PRECISAO LTD;4600003232;10;WK;K;A16;;27/05/2025;403562;MEDIDOR ELETR 1F 3 FIOS 240V 15/100A RUR;30/05/2025;30/05/2026;MC12501;;;;CDFL;INVT;0;UN;0;UN;90,00;BRL;1;3.230.050,00;39;39;1
4035931;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;170;WK;K;A03;;20/02/2025;403593;ALCA PREFORM CABO CONC 3X70 + 50;21/02/2025;30/05/2026;MC11001;;;;CDFL;INVT;0;UN;0;UN;12,60;BRL;1;690.985,26;94;0;1
4036471;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;180;WK;K;A03;;20/02/2025;403647;ALCA PREFORM CABO CONC 3X95 +70;21/02/2025;30/05/2026;MC11001;;;;CDFL;INVT;0;UN;0;UN;17,80;BRL;1;690.985,26;825;0;1
4038041;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;140;WK;K;A03;;20/02/2025;403804;ALCA PREFORM 6,4MM 1/4P AM 635MM;21/02/2025;30/05/2026;MC11001;;;;CDFL;INVT;0;UN;0;UN;4,50;BRL;1;690.985,26;288;0;1
4038301;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;160;WK;K;A03;;20/02/2025;403830;ALCA PREFORM CABO CONC 3X50 + 50;21/02/2025;30/05/2026;MC11001;;;;CDFL;INVT;0;UN;0;UN;11,20;BRL;170;690.985,26;170;0;1
4068591;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;10;WK;K;A03;;20/02/2025;406859;ALCA PREFORM 70MM2;21/02/2025;30/05/2026;MC00901;;;;CDFL;INVT;0;PEÇ;0;PEÇ;5,90;BRL;1;690.985,26;456;188;1
8002281;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;80;WK;K;A03;;20/02/2025;800228;ALCA PREFORM DIST CAA/CA 1/0AWG 50MM2;21/02/2025;30/05/2026;MC11001;;;;CDFL;CUST;0;UN;0;UN;5,18;BRL;1;690.985,26;6.805;3.470;1
8003371;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;200;WK;K;A03;;20/02/2025;800337;EMENDA PREF COND AL 4/0AWG AM 1295MM;21/02/2025;30/05/2026;MC11001;;;;CDFL;CUST;0;UN;0;UN;37,70;BRL;1;690.985,26;222;0;1
8006231;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;350;WK;K;A03;;20/02/2025;800623;LACO PLAST TOP ISOL 57MM CAB 120 MM 15KV;21/02/2025;30/05/2026;MC11001;;;;CDFL;CUST;0;UN;0;UN;17,00;BRL;1;690.985,26;5.518;4.018;1
8007941;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;20;WK;K;A03;;20/02/2025;800794;ALCA PREFORM CA/CAA 2AWG 6/1P 2AWG 625MM;21/02/2025;30/05/2026;MC11001;;;;CDFL;CUST;0;UN;0;UN;3,54;BRL;1;690.985,26;40;0;1
8008081;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;90;WK;K;A03;;20/02/2025;800808;ALCA PREFORM DIST CAA/CA 2/0AWG 70MM2;21/02/2025;30/05/2026;MC11001;;;;CDFL;CUST;0;UN;0;UN;5,58;BRL;1;690.985,26;5.927;1.800;1
8008421;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;130;WK;K;A03;;20/02/2025;800842;ALCA PREFORM ESTAI 3/8P 9,5MM 889MM;21/02/2025;30/05/2026;MC11001;;;;CDFL;CUST;0;UN;0;UN;9,80;BRL;1;690.985,26;2.891;1.158;1
8008971;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;40;WK;K;A03;;20/02/2025;800897;ALCA PREFORM 6,4MM 1/4P AM 1219MM;21/02/2025;30/05/2026;MC11001;;;;CDFL;CUST;0;UN;0;UN;4,50;BRL;1;690.985,26;108;0;1
8009171;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;370;WK;K;A03;;20/02/2025;800917;LACO PREF CA 2AWG PESC 57MM PURPURA;21/02/2025;30/05/2026;MC11001;;;;CDFL;CUST;0;UN;0;UN;2,75;BRL;1;690.985,26;1.612;0;1
8011991;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;50;WK;K;A03;;20/02/2025;801199;ALCA PREFORM DIST 4/0 AWG 120MM2;21/02/2025;30/05/2026;MC11001;;;;CDFL;CUST;0;UN;0;UN;11,30;BRL;1;690.985,26;2.543;0;1
8012721;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;110;WK;K;A03;;20/02/2025;801272;ALCA PREFORM DIST 2AWG 33,63MM2 660MM;21/02/2025;30/05/2026;MC11001;;;;CDFL;CUST;0;UN;0;UN;3,54;BRL;1;690.985,26;679;0;1
8024051;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;150;WK;K;A03;;20/02/2025;802405;ALCA PREFORM 6,4MM 1/4P AM 635MM;21/02/2025;30/05/2026;MC11001;;;;CDFL;CUST;0;UN;0;UN;4,50;BRL;1;690.985,26;4.209;0;1
8033671;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;250;WK;K;A03;;20/02/2025;803367;EMENDA PREF COND AL 2/0 AWG 1016MM;21/02/2025;30/05/2026;MC10701;;;;CDFL;CUST;0;UN;0;UN;19,70;BRL;1;690.985,26;76;0;1
8033681;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;320;WK;K;A03;;20/02/2025;803368;EMENDA PREF COND AL 1/0 AWG 965MM;21/02/2025;30/05/2026;MC10701;;;;CDFL;CUST;0;UN;0;UN;16,80;BRL;1;690.985,26;77;0;1
8035071;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;270;WK;K;A03;;20/02/2025;803507;EMENDA PREF AC 5/16 1067MM;21/02/2025;30/05/2026;MC11001;;;;CDFL;CUST;0;UN;0;UN;11,00;BRL;1;690.985,26;20;20;1
8035081;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;230;WK;K;A03;;20/02/2025;803508;EMENDA PRE-FORMADA AL 477MCM HAWK;21/02/2025;30/05/2026;MC11001;;;;CDFL;CUST;0;UN;0;UN;160,00;BRL;1;690.985,26;40;24;1
8041281;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;240;WK;K;A03;;20/02/2025;804128;EMENDA PREF COND 266MCM PARTRIDGE;21/02/2025;30/05/2026;MC11001;;;;CDFL;CUST;0;UN;0;UN;51,80;BRL;1;690.985,26;40;24;1
8042661;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;280;WK;K;A03;;20/02/2025;804266;EMENDA TOTAL PREFORMADA CABO 795MCM TERN;21/02/2025;30/05/2026;MC11001;;;;CDFL;CUST;0;UN;0;UN;415,00;BRL;1;690.985,26;30;18;1
8044921;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;300;WK;K;A03;;20/02/2025;804492;EMENDA TOTAL PREFORMADA CABO 4.0 PENGUIN;21/02/2025;30/05/2026;MC10401;;;;CDFL;CUST;0;UN;0;UN;58,00;BRL;1;690.985,26;50;30;1
8044931;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;310;WK;K;A03;;20/02/2025;804493;EMENDA TOTAL PREFORMADA CABO 477 HAWK;21/02/2025;30/05/2026;MC10401;;;;CDFL;CUST;0;UN;0;UN;220,00;BRL;1;690.985,26;40;24;1
8044941;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;290;WK;K;A03;;20/02/2025;804494;EMENDA TOTAL PREFORMADA CABO 266,8 PARTR;21/02/2025;30/05/2026;MC10401;;;;CDFL;CUST;0;UN;0;UN;95,00;BRL;1;690.985,26;40;24;1
8052651;1;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;4600003028;220;WK;K;A03;;20/02/2025;805265;EMENDA PREFORMADA CONDUTORA PARA CABO 79;21/02/2025;30/05/2026;MC10001;;;;CDFL;CUST;0;UN;0;UN;218,00;BRL;1;690.985,26;30;18;1
4092401;1;1026915    MEGGER BRASIL LTDA;4600003452;10;MK;K;A13;;09/12/2025;409240;OSCILOGRAFO;09/12/2025;09/06/2026;MC20801;;;;CDFL;INVT;0;UN;0;UN;155.690,37;BRL;1;155.690,37;1;0;1
4016781;1;1007548    ZILMER INELTEC CONSTRUCOES ELETRICA;4600003225;10;WK;K;A12;;26/05/2025;401678;TRAFO POT 1F 13,8 3KV 115V 70-1 0,3P75;17/06/2025;17/06/2026;MC22102;;;;CDFL;INVT;0;UN;0;UN;2.200,00;BRL;1;492.900,00;46;0;1
4016782;2;1007548    ZILMER INELTEC CONSTRUCOES ELETRICA;4600003225;30;WK;K;A12;;26/05/2025;401678;TRAFO POT 1F 13,8 3KV 115V 70-1 0,3P75;17/06/2025;17/06/2026;MC22102;;;;CDFL;INVT;0;UN;0;UN;2.200,00;BRL;1;492.900,00;160;0;1
4097931;1;1007548    ZILMER INELTEC CONSTRUCOES ELETRICA;4600003225;20;WK;K;A12;;26/05/2025;409793;TRAFO POTENCIAL 13,8KV/RAIZ3-115V/0,3P75;17/06/2025;17/06/2026;MC22102;;;;CDFL;INVT;0;UN;0;UN;3.750,00;BRL;1;492.900,00;10;0;1
4099741;1;1004735    HITACHI ENERGY BRASIL LTDA;4600003335;10;WK;K;A12;;18/08/2025;409974;UNIDADE PROT DIFERENC LINHA RED 670;18/08/2025;19/06/2026;MC21601;;;;CDFL;INVT;0;UN;0;UN;81.282,15;BRL;1;132.596,70;1;0;1
4017911;1;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;4600003262;10;WK;K;A02;;18/06/2025;401791;CABO AL CONCENTRICO 1F 1X10+10MM2;24/06/2025;24/06/2026;MC10101;;;;CDFL;INVT;0;M;0;M;3,86;BRL;1;24.913.182,38;281.736;59.702;1
4035791;1;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;4600003262;60;WK;K;A02;;18/06/2025;403579;CABO AL CONCENTRICO 3F 3X35+35MM2;24/06/2025;24/06/2026;MC10101;;;;CDFL;INVT;0;M;0;M;34,43;BRL;1;24.913.182,38;26.719;0;1
4036421;1;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;4600003262;30;WK;K;A02;;18/06/2025;403642;CABO AL CONCENTRICO 2F 2X16+16MM2;24/06/2025;24/06/2026;MC10101;;;;CDFL;INVT;0;M;0;M;13,38;BRL;1;24.913.182,38;746.773;310.951;1
4036561;1;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;4600003262;50;WK;K;A02;;18/06/2025;403656;CABO AL CONCENTRICO 3F 3X25+25MM2;24/06/2025;24/06/2026;MC10101;;;;CDFL;INVT;0;M;0;M;22,16;BRL;1;24.913.182,38;86.413;13;1
4036631;1;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;4600003262;80;WK;K;A02;;18/06/2025;403663;CABO CONCENTRICO 3X70+70 COBRE;24/06/2025;24/06/2026;MC10101;;;;CDFL;INVT;0;M;0;M;285,18;BRL;1;24.913.182,38;585;1;1
4036931;1;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;4600003262;70;WK;K;A02;;18/06/2025;403693;CABO CONCENTRICO 3X35+35 COBRE;24/06/2025;24/06/2026;MC10101;;;;CDFL;INVT;0;M;0;M;160,05;BRL;1;24.913.182,38;1.306;25;1
4038431;1;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;4600003262;40;WK;K;A02;;18/06/2025;403843;CABO AL CONCENTRICO 3F 3X16+16MM2;24/06/2025;24/06/2026;MC10101;;;;CDFL;INVT;0;M;0;M;13,30;BRL;1;24.913.182,38;26.611;23;1
4038432;2;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;4600003262;100;WK;K;A02;;18/06/2025;403843;CABO AL CONCENTRICO 3F 3X16+16MM2;24/06/2025;24/06/2026;MC10101;;;;CDFL;INVT;0;M;0;M;13,30;BRL;1;24.913.182,38;16.663;0;1
4040091;1;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;4600003262;20;WK;K;A02;;18/06/2025;404009;CABO AL CONCENTRICO 1F 1x16+16MM2;24/06/2025;24/06/2026;MC10101;;;;CDFL;INVT;0;M;0;M;5,13;BRL;1;24.913.182,38;213.613;628;1
4040092;2;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;4600003262;90;WK;K;A02;;18/06/2025;404009;CABO AL CONCENTRICO 1F 1x16+16MM2;24/06/2025;24/06/2026;MC10101;;;;CDFL;INVT;0;M;0;M;5,13;BRL;1;24.913.182,38;44.258;0;1
4040093;3;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;4600003262;110;WK;K;A02;;18/06/2025;404009;CABO AL CONCENTRICO 1F 1x16+16MM2;24/06/2025;24/06/2026;MC10101;;;;CDFL;INVT;0;M;0;M;4,77;BRL;1;24.913.182,38;43.050;0;1
4041591;1;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;10;WK;K;A01;;10/04/2025;404159;"CONJ MEDICAO 15KV; 70:1; 5-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.750,00;BRL;1;23.884.574,91;87;47;1
4041592;2;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;280;WK;K;A01;;10/04/2025;404159;"CONJ MEDICAO 15KV; 70:1; 5-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.500,00;BRL;1;23.884.574,91;45;0;1
4041601;1;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;20;WK;K;A01;;10/04/2025;404160;"CONJ MEDICAO 15KV; 70:1; 10-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.750,00;BRL;1;23.884.574,91;169;73;1
4041602;2;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;150;WK;K;A01;;10/04/2025;404160;"CONJ MEDICAO 15KV; 70:1; 10-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.500,00;BRL;1;23.884.574,91;30;0;1
4041603;3;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;290;WK;K;A01;;10/04/2025;404160;"CONJ MEDICAO 15KV; 70:1; 10-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.500,00;BRL;1;23.884.574,91;43;0;1
4041611;1;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;30;WK;K;A01;;10/04/2025;404161;"CONJ MEDICAO 15KV; 70:1; 15-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.750,00;BRL;1;23.884.574,91;67;46;1
4041612;2;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;160;WK;K;A01;;10/04/2025;404161;"CONJ MEDICAO 15KV; 70:1; 15-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.500,00;BRL;1;23.884.574,91;30;22;1
4041613;3;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;220;WK;K;A01;;10/04/2025;404161;"CONJ MEDICAO 15KV; 70:1; 15-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.500,00;BRL;1;23.884.574,91;27;0;1
4041621;1;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;40;WK;K;A01;;10/04/2025;404162;"CONJ MEDICAO 15KV; 70:1; 20-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.750,00;BRL;1;23.884.574,91;81;45;1
4041622;2;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;170;WK;K;A01;;10/04/2025;404162;"CONJ MEDICAO 15KV; 70:1; 20-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.500,00;BRL;1;23.884.574,91;5;0;1
4041623;3;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;320;WK;K;A01;;10/04/2025;404162;"CONJ MEDICAO 15KV; 70:1; 20-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.500,00;BRL;1;23.884.574,91;24;0;1
4041641;1;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;50;WK;K;A01;;10/04/2025;404164;"CONJ MEDICAO 15KV; 70:1; 30-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.750,00;BRL;1;23.884.574,91;57;42;1
4041642;2;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;180;WK;K;A01;;10/04/2025;404164;"CONJ MEDICAO 15KV; 70:1; 30-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.500,00;BRL;1;23.884.574,91;2;0;1
4041643;3;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;230;WK;K;A01;;10/04/2025;404164;"CONJ MEDICAO 15KV; 70:1; 30-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.500,00;BRL;1;23.884.574,91;9;0;1
4041651;1;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;60;WK;K;A01;;10/04/2025;404165;"CONJ MEDICAO 15KV; 70:1; 40-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.750,00;BRL;1;23.884.574,91;48;48;1
4041652;2;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;190;WK;K;A01;;10/04/2025;404165;"CONJ MEDICAO 15KV; 70:1; 40-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.500,00;BRL;1;23.884.574,91;5;0;1
4041661;1;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;70;WK;K;A01;;10/04/2025;404166;"CONJ MEDICAO 15KV; 70:1; 50-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.750,00;BRL;1;23.884.574,91;86;56;1
4041662;2;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;300;WK;K;A01;;10/04/2025;404166;"CONJ MEDICAO 15KV; 70:1; 50-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.500,00;BRL;1;23.884.574,91;15;0;1
4041671;1;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;90;WK;K;A01;;10/04/2025;404167;"CONJ MEDICAO 15KV; 70:1; 75-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.750,00;BRL;1;23.884.574,91;42;20;1
4041672;2;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;310;WK;K;A01;;10/04/2025;404167;"CONJ MEDICAO 15KV; 70:1; 75-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.500,00;BRL;1;23.884.574,91;20;0;1
4041681;1;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;80;WK;K;A01;;10/04/2025;404168;"CONJ MEDICAO 15KV; 70:1; 60-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.750,00;BRL;1;23.884.574,91;36;36;1
4041682;2;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;200;WK;K;A01;;10/04/2025;404168;"CONJ MEDICAO 15KV; 70:1; 60-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.500,00;BRL;1;23.884.574,91;1;0;1
4041691;1;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;110;WK;K;A01;;10/04/2025;404169;"CONJ MEDICAO 15KV; 70:1; 150-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.750,00;BRL;1;23.884.574,91;19;10;1
4041692;2;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;240;WK;K;A01;;10/04/2025;404169;"CONJ MEDICAO 15KV; 70:1; 150-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.500,00;BRL;1;23.884.574,91;10;0;1
4041701;1;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;120;WK;K;A01;;10/04/2025;404170;"CONJ MEDICAO 15KV; 70:1; 200-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.750,00;BRL;1;23.884.574,91;44;38;1
4041702;2;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;250;WK;K;A01;;10/04/2025;404170;"CONJ MEDICAO 15KV; 70:1; 200-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.500,00;BRL;1;23.884.574,91;4;0;1
4041711;1;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;130;WK;K;A01;;10/04/2025;404171;"CONJ MEDICAO 15KV; 70:1; 300-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;32.300,00;BRL;1;23.884.574,91;3;2;1
4041712;2;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;260;WK;K;A01;;10/04/2025;404171;"CONJ MEDICAO 15KV; 70:1; 300-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;32.000,00;BRL;1;23.884.574,91;2;0;1
4041721;1;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;100;WK;K;A01;;10/04/2025;404172;"CONJ MEDICAO 15KV; 70:1; 100-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.750,00;BRL;1;23.884.574,91;58;46;1
4041722;2;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;210;WK;K;A01;;10/04/2025;404172;"CONJ MEDICAO 15KV; 70:1; 100-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.500,00;BRL;1;23.884.574,91;1;0;1
4041723;3;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;270;WK;K;A01;;10/04/2025;404172;"CONJ MEDICAO 15KV; 70:1; 100-5A; USO EXT";26/06/2025;26/06/2026;MC22104;;;;CDFL;INVT;0;UN;0;UN;30.500,00;BRL;1;23.884.574,91;11;0;1
4097371;1;1012848    SERTA TRANSFORMADORES IND. COM. IMP;4600003141;140;WK;K;A01;;10/04/2025;409737;"CONJ MEDICAO 15KV; 70:1; 400-5A; USO EXT";26/06/2025;26/06/2026;MC12503;;;;CDFL;INVT;0;UN;0;UN;32.700,00;BRL;1;23.884.574,91;2;0;1
4098091;1;1009088    VOLGA ENGENHARIA INDUSTRIA E COMERC;4600003051;20;WK;K;A12;;10/03/2025;409809;DJ 3P 17,5KV 2500A EXE172525E-BB125M220;03/03/2025;27/06/2026;MC20501;;;;CDFL;INVT;0;UN;0;UN;124.630,75;BRL;1;591.088,70;1;0;1
4098092;2;1009088    VOLGA ENGENHARIA INDUSTRIA E COMERC;4600003051;40;WK;K;A12;;10/03/2025;409809;DJ 3P 17,5KV 2500A EXE172525E-BB125M220;03/03/2025;27/06/2026;MC20501;;;;CDFL;INVT;0;UN;0;UN;124.630,75;BRL;1;591.088,70;1;0;1
4098101;1;1009088    VOLGA ENGENHARIA INDUSTRIA E COMERC;4600003051;10;WK;K;A12;;10/03/2025;409810;DJ 3P 17,5KV 1250A EXE172512E-BB125M220;03/03/2025;27/06/2026;MC20501;;;;CDFL;INVT;0;UN;0;UN;113.942,40;BRL;1;591.088,70;1;0;1
