Divisão da remessa;Tipo doc.compras;Ctg.doc.compras;Grupo de compradores;Histórico pedido/docum.SolRem.;Data do documento;Material;Texto breve;Grupo de mercadorias;Código de eliminação;Categoria do item;Ctg.class.cont.;Centro;Depósito;Qtd.pedido;UM pedido;Preço líquido;Moeda;Unidade preço;Qtd.divisão;Data de remessa;Hora;Dat.rem.estatística;Quantidade anterior;Qtd.entrada;Quantidade saída;Qtd.fornecida;Requisição de compra;Item ReqC;Código de criação;Núm.itens;Contrato básico;a ser fornecido (valor;a ser fornecida (quantidade);Ãinda a faturar (quantidade);Ainda a faturar (valor);Categoria do item;Código de controle;Código de imposto;Código de liberação;Ctg.externa hierarquia;Den.característica 1;Denominação da característica 1;Denominação da característica 2;Denominação da característica 2;Denominação da característica 3;Denominação da característica 3;Dep.saída (do estq.);Documento de compras;Domicílio fiscal;Estado de liberação;Estrat.de liberação;Fim da validade;Fornecedor/centro fornecedor;Grupo de liberação;Grupo PSST;Histórico do consumo de componentes;Incompleto;Início per.validade;It.contrato superior;Item;Nº acompanhamento;Número da hierarquia;Número de documento configurável;Nº externo ordenação;Nº pacote;Nome de fornecedor;Organização compras;PriorNeces.;Prz.apresent.cotação;Qtd.na UnidGestEstoq;Qtd.notificada;Qtd.prev.pendente;Qtd.solicit.anterior;Quantidade prevista;Reg. info compras;Regra de agrupamento PSST;RFQ coletiva;Segmento de estoque;Segmento necessidade;Origem;Unid.prç.pedido;Unidade manutenção estoque;Urgência necessidade;ValFix.(cabeç.);Valor global pendente;Valor líquido pedido;Valor pendente;Valor solicitado
1;NB;F;A03;;06/02/2026;402650;POSTE CONCRETO DUPLO T 9 M 600 DAN;MC13001;;;;CDFL;INVT;12;UN;1190;BRL;1;12;46104;0;46104;0;12;0;0;10102602;50;R;1;4600002571;0;0;0;0;0;;CA;G;;;;;;;;;4500145204;ZF 1302603;X;19;;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;2;;;;;360;10;;;;0;0;1006698    AMAZONPOSTES INDUSTRIA D;OA01;0;;12;12;0;0;0;5300000281;;;;;;UN;UN;0;0;0;14280;0;0
1;NB;F;GAE;;06/02/2026;402847;POSTE CONC DUPL T 9 M 300 DAN;MC13001;;;;CDFL;INVT;100;UN;880,6;BRL;1;100;46104;0;46104;0;84;0;0;10075024;170;R;1;4600002571;14089,6;16;16;14089,6;0;;CA;G;;;;;;;;;4500145217;ZF 1302603;X;19;;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;2;;;;;80;10;;;;0;0;1006698    AMAZONPOSTES INDUSTRIA D;OA01;0;;100;84;0;0;0;5300000282;;;;;;UN;UN;0;0;0;88060;0;0
1;NB;F;GAE;;06/02/2026;402847;POSTE CONC DUPL T 9 M 300 DAN;MC13001;;;;CDFL;INVT;103;UN;880,6;BRL;1;103;46149;0;46149;0;64;0;0;10075024;170;R;1;4600002571;34343,4;39;39;34343,4;0;;CA;G;;;;;;;;;4500145217;ZF 1302603;X;19;;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;2;;;;;80;20;;;;0;0;1006698    AMAZONPOSTES INDUSTRIA D;OA01;0;;103;64;0;0;0;5300000282;;;;;;UN;UN;0;0;0;90701,8;0;0
1;NB;F;GAE;;06/02/2026;402650;POSTE CONCRETO DUPLO T 9 M 600 DAN;MC13001;;;;CDFL;INVT;32;UN;1190;BRL;1;32;46104;0;46104;0;32;0;0;10075024;160;R;1;4600002571;0;0;0;0;0;;CA;G;;;;;;;;;4500145217;ZF 1302603;X;19;;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;2;;;;;70;30;;;;0;0;1006698    AMAZONPOSTES INDUSTRIA D;OA01;0;;32;32;0;0;0;5300000281;;;;;;UN;UN;0;0;0;38080;0;0
1;NB;F;GAE;;06/02/2026;402650;POSTE CONCRETO DUPLO T 9 M 600 DAN;MC13001;;;;CDFL;INVT;70;UN;1190;BRL;1;70;46149;0;46149;0;64;0;0;10075024;160;R;1;4600002571;7140;6;6;7140;0;;CA;G;;;;;;;;;4500145217;ZF 1302603;X;19;;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;2;;;;;70;40;;;;0;0;1006698    AMAZONPOSTES INDUSTRIA D;OA01;0;;70;64;0;0;0;5300000281;;;;;;UN;UN;0;0;0;83300;0;0
1;NB;F;GAE;;06/02/2026;400210;POSTE CONCRETO TRON CON 13M 1000KGF;MC13001;;;;CDFL;INVT;4;UN;3315,66;BRL;1;4;46104;0;46104;0;4;0;0;10075024;20;R;1;4600002571;0;0;0;0;0;;CA;G;;;;;;;;;4500145217;ZF 1302603;X;19;;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;2;;;;;20;50;;;;0;0;1006698    AMAZONPOSTES INDUSTRIA D;OA01;0;;4;4;0;0;0;5300000288;;;;;;UN;UN;0;0;0;13262,62;0;0
1;NB;F;A13;;06/02/2026;401127;POSTE CONCRETO ARM DUPL T 11M 600KGF;MC13001;;;;CDFL;INVT;100;UN;1917,66;BRL;1;100;46104;0;46104;0;100;0;0;10101060;350;R;1;4600003099;0;0;0;0;0;;CA;G;;;;;;;;;4500145238;ZF 1302603;X;19;;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;2;;;;;80;10;;;;0;0;1006698    AMAZONPOSTES INDUSTRIA D;OA01;0;;100;100;0;0;0;5300000280;;;;;;UN;UN;0;0;0;191766;0;0
1;NB;F;A13;;06/02/2026;401127;POSTE CONCRETO ARM DUPL T 11M 600KGF;MC13001;;;;CDFL;INVT;100;UN;1917,66;BRL;1;100;46149;0;46149;0;50;0;0;10101060;350;R;1;4600003099;95883;50;50;95883;0;;CA;G;;;;;;;;;4500145238;ZF 1302603;X;19;;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;2;;;;;80;20;;;;0;0;1006698    AMAZONPOSTES INDUSTRIA D;OA01;0;;100;50;0;0;0;5300000280;;;;;;UN;UN;0;0;0;191766;0;0
1;NB;F;A13;;06/02/2026;401349;POSTE CONCRETO CIRC 11M 1000DAN;MC13001;;;;CDFL;INVT;7;UN;2891,26;BRL;1;7;46104;0;46104;0;7;0;0;10101060;320;R;1;4600002571;0;0;0;0;0;;CA;G;;;;;;;;;4500145238;ZF 1302603;X;19;;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;2;;;;;310;30;;;;0;0;1006698    AMAZONPOSTES INDUSTRIA D;OA01;0;;7;7;0;0;0;5300000284;;;;;;UN;UN;0;0;0;20238,79;0;0
1;NB;F;A03;;06/02/2026;401296;POSTE CONCRETO TRON CON 11M 600KGF;MC13001;;;;CDFL;INVT;80;UN;1776,33;BRL;1;80;46104;0;46104;0;80;0;0;10101060;280;R;1;4600002571;0;0;0;0;0;;CA;G;;;;;;;;;4500145245;ZF 1302603;X;19;;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;2;;;;;350;10;;;;0;0;1006698    AMAZONPOSTES INDUSTRIA D;OA01;0;;80;80;0;0;0;5300000287;;;;;;UN;UN;0;0;0;142106,24;0;0
1;NB;F;A03;;06/02/2026;400995;POSTE CONCRETO DUPLO T 9M 1000DAN;MC13001;;;;CDFL;INVT;12;UN;1405,72;BRL;1;12;46104;0;46104;0;12;0;0;10101060;210;R;1;4600002571;0;0;0;0;0;;CA;G;;;;;;;;;4500145245;ZF 1302603;X;19;;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;2;;;;;330;20;;;;0;0;1006698    AMAZONPOSTES INDUSTRIA D;OA01;0;;12;12;0;0;0;5300014932;;;;;;UN;UN;0;0;0;16868,64;0;0
1;NB;F;A03;;10/02/2026;402098;POSTE CONCRETO DUPLO T 13M 1000DAN;MC13001;;;;CDFL;INVT;18;UN;2776,89;BRL;1;18;46108;0;46108;0;18;0;0;10101060;360;R;1;4600002571;0;0;0;0;0;;CA;G;;;;;;;;;4500145589;ZF 1302603;X;19;;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;2;;;;;320;10;;;;0;0;1006698    AMAZONPOSTES INDUSTRIA D;OA01;0;;18;18;0;0;0;5300000294;;;;;;UN;UN;0;0;0;49983,97;0;0
1;NB;F;A13;;10/02/2026;401127;POSTE CONCRETO ARM DUPL T 11M 600KGF;MC13001;;;;CDFL;INVT;119;UN;1917,66;BRL;1;119;46113;0;46113;0;119;0;0;10101060;350;R;1;4600003099;0;0;0;0;0;;CA;G;;;;;;;;;4500145616;ZF 1302603;X;19;;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;2;;;;;80;10;;;;0;0;1006698    AMAZONPOSTES INDUSTRIA D;OA01;0;;119;119;0;0;0;5300000280;;;;;;UN;UN;0;0;0;228201,54;0;0
1;NB;F;GAE;;16/03/2026;401127;POSTE CONCRETO ARM DUPL T 11M 600KGF;MC13001;;;;CDFL;INVT;306;UN;1798;BRL;1;306;46149;0;46149;0;0;0;0;10129067;10;R;1;4600003506;550188;306;306;550188;0;;C0;G;;;;;;;;;4500149676;ZF 1302603;X;19;;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;2;;;;;10;10;;;;0;0;1006698    AMAZONPOSTES INDUSTRIA D;OA01;0;;306;0;0;0;0;5300000280;;;;;;UN;UN;0;0;0;550188;0;0
1;NB;F;GAE;;24/03/2026;400228;POSTE CONCRETO CIRC 9M 300DAN;MC13001;;;;CDFL;INVT;14;UN;1032,38;BRL;1;14;46150;0;46150;0;0;0;0;10127955;10;R;1;4600003522;14453,32;14;14;14453,32;0;;CA;G;;;;;;;;;4500150174;ZF 1302603;X;19;;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;2;;;;;10;10;;;;0;0;1006698    AMAZONPOSTES INDUSTRIA D;OA01;0;;14;0;0;0;0;5300000278;;;;;;UN;UN;0;0;0;14453,32;0;0
1;NB;F;GAE;;24/03/2026;401252;POSTE CONCRETO TRON CON 13M 600DAN;MC13001;;;;CDFL;INVT;20;UN;2788;BRL;1;20;46150;0;46150;0;0;0;0;10127955;20;R;1;4600003522;55760;20;20;55760;0;;CA;G;;;;;;;;;4500150174;ZF 1302603;X;19;;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;2;;;;;20;20;;;;0;0;1006698    AMAZONPOSTES INDUSTRIA D;OA01;0;;20;0;0;0;0;5300000283;;;;;;UN;UN;0;0;0;55760;0;0
1;NB;F;GAE;;24/03/2026;408159;POSTE CONC ARM DUPL T 12M 300KGF;MC13001;;;;CDFL;INVT;5;UN;1594,95;BRL;1;5;46150;0;46150;0;0;0;0;10127955;70;R;1;4600003522;7974,75;5;5;7974,75;0;;CA;G;;;;;;;;;4500150174;ZF 1302603;X;19;;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;2;;;;;70;30;;;;0;0;1006698    AMAZONPOSTES INDUSTRIA D;OA01;0;;5;0;0;0;0;5300015178;;;;;;UN;UN;0;0;0;7974,75;0;0
1;NB;F;GAE;;24/03/2026;402188;POSTE CONCRETO TRON CON 11M 300KGF;MC13001;;;;CDFL;INVT;10;UN;1627,5;BRL;1;10;46150;0;46150;0;0;0;0;10127955;30;R;1;4600003522;16275;10;10;16275;0;;CA;G;;;;;;;;;4500150174;ZF 1302603;X;19;;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;2;;;;;30;40;;;;0;0;1006698    AMAZONPOSTES INDUSTRIA D;OA01;0;;10;0;0;0;0;5300000286;;;;;;UN;UN;0;0;0;16275;0;0
1;NB;F;GAE;;24/03/2026;402526;POSTE CONC DUPL T 13/400;MC13001;;;;CDFL;INVT;3;UN;1641,6;BRL;1;3;46150;0;46150;0;0;0;0;10127955;40;R;1;4600003522;4924,8;3;3;4924,8;0;;CA;G;;;;;;;;;4500150174;ZF 1302603;X;19;;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;2;;;;;40;50;;;;0;0;1006698    AMAZONPOSTES INDUSTRIA D;OA01;0;;3;0;0;0;0;5300000293;;;;;;UN;UN;0;0;0;4924,8;0;0
1;NB;F;GAE;;24/03/2026;402533;POSTE CONC DUPL T 11/1000;MC13001;;;;CDFL;INVT;50;UN;2028;BRL;1;50;46150;0;46150;0;0;0;0;10127955;50;R;1;4600003522;101400;50;50;101400;0;;CA;G;;;;;;;;;4500150174;ZF 1302603;X;19;;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;2;;;;;50;60;;;;0;0;1006698    AMAZONPOSTES INDUSTRIA D;OA01;0;;50;0;0;0;0;5300000291;;;;;;UN;UN;0;0;0;101400;0;0
1;NB;F;GAE;;24/03/2026;402624;POSTE CONC DUPL T 13/600;MC13001;;;;CDFL;INVT;40;UN;1848;BRL;1;40;46150;0;46150;0;0;0;0;10127955;60;R;1;4600003522;73920;40;40;73920;0;;CA;G;;;;;;;;;4500150174;ZF 1302603;X;19;;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;2;;;;;60;70;;;;0;0;1006698    AMAZONPOSTES INDUSTRIA D;OA01;0;;40;0;0;0;0;5300000292;;;;;;UN;UN;0;0;0;73920;0;0
1;NB;F;A03;;16/01/2026;401574;BRACO ANTIBALANCO PA PT 15KV 320MM;MC12002;;;;CDFL;INVT;455;UN;18,55;BRL;1;455;46138;0;46105;0;0;0;0;10098868;40;R;1;4600003024;8441,84;455;455;8441,84;0;;C1;G;;;;;;;;;4500143382;ZF 1302603;X;19;;1007001    TECFIBRAS INDUSTRIA E COMERCIO IMPO;2;;;;;40;10;;;;0;0;1007001    TECFIBRAS INDUSTRIA E CO;OA01;0;;455;0;0;0;0;5300031389;;;;;;UN;UN;0;0;0;8441,84;0;0
1;NB;F;A03;;16/01/2026;404084;ESPACADOR LOSANG CLASSE 15KV C/ GARRAS;MC12002;;;;CDFL;INVT;6996;UN;18,55;BRL;1;6996;46138;0;46105;0;6124;0;0;10098868;20;R;1;4600003024;16178,65;872;872;16178,65;0;;C1;G;;;;;;;;;4500143382;ZF 1302603;X;19;;1007001    TECFIBRAS INDUSTRIA E COMERCIO IMPO;2;;;;;20;20;;;;0;0;1007001    TECFIBRAS INDUSTRIA E CO;OA01;0;;6996;6124;0;0;0;5300026433;;;;;;UN;UN;0;0;0;129800,29;0;0
1;NB;F;A03;;16/01/2026;803452;ESPACADOR LOSANG CLASSE 15KV C/ GARRAS;MC12002;;;;CDFL;CUST;547;UN;18,13;BRL;1;547;46138;0;46105;0;0;0;0;10098868;10;R;1;4600003024;9919,84;547;547;9919,84;0;;C1;G;;;;;;;;;4500143382;ZF 1302603;X;19;;1007001    TECFIBRAS INDUSTRIA E COMERCIO IMPO;2;;;;;10;30;;;;0;0;1007001    TECFIBRAS INDUSTRIA E CO;OA01;0;;547;0;0;0;0;5300026434;;;;;;UN;UN;0;0;0;9919,84;0;0
1;NB;F;GAE;;22/01/2026;407355;CRUZETA POL FBV/RES 2400X112,5X90MM DAT;MC12001;;;;CDFL;INVT;517;UN;151,12;BRL;1;517;46116;0;46104;0;0;0;0;10099953;10;R;1;4600003045;78131,62;517;517;78131,62;0;;C1;G;;;;;;;;;4500144240;ZF 1302603;X;19;;1007001    TECFIBRAS INDUSTRIA E COMERCIO IMPO;2;;;;;10;10;;;;0;0;1007001    TECFIBRAS INDUSTRIA E CO;OA01;0;;517;0;0;0;0;5300010590;;;;;;UN;UN;0;0;0;78131,62;0;0
1;NB;F;GAE;;22/01/2026;401959;CRUZETA POL FBV/RES PES 2400X112,5X90MM;MC12001;;;;CDFL;INVT;420;UN;162,5;BRL;1;420;46116;0;46104;0;0;0;0;10099953;20;R;1;4600003045;68250;420;420;68250;0;;C0;G;;;;;;;;;4500144240;ZF 1302603;X;19;;1007001    TECFIBRAS INDUSTRIA E COMERCIO IMPO;2;;;;;20;20;;;;0;0;1007001    TECFIBRAS INDUSTRIA E CO;OA01;0;;420;0;0;0;0;5300003480;;;;;;UN;UN;0;0;0;68250;0;0
1;NB;F;GAE;;22/01/2026;401547;CRUZETA POL PE/FBN 90X112,5X2400MM;MC12001;;;;CDFL;INVT;507;UN;230,17;BRL;1;507;46116;0;46104;0;0;0;0;10099953;30;R;1;4600003045;116698,72;507;507;116698,72;0;;A1;G;;;;;;;;;4500144240;ZF 1302603;X;19;;1007001    TECFIBRAS INDUSTRIA E COMERCIO IMPO;2;;;;;30;30;;;;0;0;1007001    TECFIBRAS INDUSTRIA E CO;OA01;0;;507;0;0;0;0;5300000035;;;;;;UN;UN;0;0;0;116698,72;0;0
1;NB;F;GAE;;22/01/2026;800847;CRUZETA POL PE/FBN 90X112,5X2400MM;MC12001;;;;CDFL;CUST;1195;UN;230,17;BRL;1;1195;46116;0;46104;0;0;0;0;10099954;40;R;1;4600003045;275059,12;1195;1195;275059,12;0;;C1;G;;;;;;;;;4500144260;ZF 1302603;X;19;;1007001    TECFIBRAS INDUSTRIA E COMERCIO IMPO;2;;;;;70;10;;;;0;0;1007001    TECFIBRAS INDUSTRIA E CO;OA01;0;;1195;0;0;0;0;5300000342;;;;;;UN;UN;0;0;0;275059,12;0;0
1;NB;F;GAE;;30/01/2026;800847;CRUZETA POL PE/FBN 90X112,5X2400MM;MC12001;;;;CDFL;CUST;1195;UN;230,17;BRL;1;1195;46146;0;46165;0;0;0;0;10099954;40;R;1;4600003045;275059,12;1195;1195;275059,12;0;;C1;G;;;;;;;;;4500144260;ZF 1302603;X;19;;1007001    TECFIBRAS INDUSTRIA E COMERCIO IMPO;2;;;;;70;20;;;;0;0;1007001    TECFIBRAS INDUSTRIA E CO;OA01;0;;1195;0;0;0;0;5300000342;;;;;;UN;UN;0;0;0;275059,12;0;0
1;NB;F;A12;;22/01/2026;403161;PONTALETE FBV 100MM 6M;MC02201;;;;CDFL;INVT;780;UN;276;BRL;1;780;46081;0;46081;0;780;0;0;10118053;10;R;1;4600003439;0;0;0;0;0;;C1;G;;;;;;;;;4500144461;ZF 1302603;X;19;;1007001    TECFIBRAS INDUSTRIA E COMERCIO IMPO;2;;;;;20;10;;;;0;0;1007001    TECFIBRAS INDUSTRIA E CO;OA01;0;;780;780;0;0;0;5300003506;;;;;;UN;UN;0;0;0;215276,96;0;0
1;NB;F;A03;;16/01/2026;400930;PARAFUSO CAB ABA AC 10MM 115MM;MC01301;;;;CDFL;INVT;9106;UN;2,22;BRL;1;9106;46142;0;46115;0;0;0;0;10100435;140;R;1;4600003060;20193,47;9106;9106;20193,47;0;;C1;G;;;;;;;;;4500143290;ZF 1302603;X;19;;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;2;;;;;140;10;;;;0;0;1007262    CENTROACO INDUSTRIA E CO;OA01;0;;9106;0;0;0;0;5300001376;;;;;;UN;UN;0;0;0;20193,47;0;0
1;NB;F;A03;;16/01/2026;801064;PARAFUSO CAB ABA AC 10MM 115MM;MC01301;;;;CDFL;CUST;2842;UN;2,22;BRL;1;2842;46142;0;46115;0;0;0;0;10100435;20;R;1;4600003060;6302,42;2842;2842;6302,42;0;;C1;G;;;;;;;;;4500143290;ZF 1302603;X;19;;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;2;;;;;20;20;;;;0;0;1007262    CENTROACO INDUSTRIA E CO;OA01;0;;2842;0;0;0;0;5300026637;;;;;;UN;UN;0;0;0;6302,42;0;0
1;NB;F;A03;;16/01/2026;401086;PARAFUSO CAB QD MAQ AC 5/8X6P;MC01301;;;;CDFL;INVT;13;UN;6,82;BRL;1;13;46142;0;46115;0;0;0;0;10100435;210;R;1;4600003060;88,66;13;13;88,66;0;;C1;G;;;;;;;;;4500143290;ZF 1302603;X;19;;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;2;;;;;210;30;;;;0;0;1007262    CENTROACO INDUSTRIA E CO;OA01;0;;13;0;0;0;0;5300028235;;;;;;UN;UN;0;0;0;88,66;0;0
1;NB;F;A03;;16/01/2026;801191;PARAFUSO CAB QD MAQ AC 5/8X6P;MC01301;;;;CDFL;CUST;5;UN;6,82;BRL;1;5;46142;0;46115;0;0;0;0;10100435;110;R;1;4600003060;34,1;5;5;34,1;0;;C1;G;;;;;;;;;4500143290;ZF 1302603;X;19;;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;2;;;;;110;40;;;;0;0;1007262    CENTROACO INDUSTRIA E CO;OA01;0;;5;0;0;0;0;5300031382;;;;;;UN;UN;0;0;0;34,1;0;0
1;NB;F;A03;;16/01/2026;800520;PARAFUSO CAB QD MAQ AC 5/8X16P;MC01301;;;;CDFL;CUST;122;UN;14,74;BRL;1;122;46142;0;46115;0;0;0;0;10100435;100;R;1;4600003060;1798,28;122;122;1798,28;0;;C1;G;;;;;;;;;4500143290;ZF 1302603;X;19;;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;2;;;;;100;50;;;;0;0;1007262    CENTROACO INDUSTRIA E CO;OA01;0;;122;0;0;0;0;5300031383;;;;;;UN;UN;0;0;0;1798,28;0;0
1;NB;F;A03;;16/01/2026;401239;PARAFUSO CAB QD AC 16MM 450MM;MC01301;;;;CDFL;INVT;5505;UN;19,4;BRL;1;5505;46142;0;46115;0;0;0;0;10100435;150;R;1;4600003060;106819,02;5505;5505;106819,02;0;;C1;G;;;;;;;;;4500143290;ZF 1302603;X;19;;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;2;;;;;150;70;;;;0;0;1007262    CENTROACO INDUSTRIA E CO;OA01;0;;5505;0;0;0;0;5300001381;;;;;;UN;UN;0;0;0;106819,02;0;0
1;NB;F;A03;;16/01/2026;800922;PARAFUSO CAB QD AC 16MM 450MM;MC01301;;;;CDFL;CUST;2132;UN;19,4;BRL;1;2132;46142;0;46115;0;0;0;0;10100435;30;R;1;4600003060;41369,33;2132;2132;41369,33;0;;C1;G;;;;;;;;;4500143290;ZF 1302603;X;19;;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;2;;;;;30;80;;;;0;0;1007262    CENTROACO INDUSTRIA E CO;OA01;0;;2132;0;0;0;0;5300029697;;;;;;UN;UN;0;0;0;41369,33;0;0
1;NB;F;A03;;16/01/2026;401155;PARAFUSO CAB QD AC 16MM 500MM;MC01301;;;;CDFL;INVT;1290;UN;17,59;BRL;1;1290;46142;0;46115;0;0;0;0;10100435;160;R;1;4600003060;22692,65;1290;1290;22692,65;0;;C1;G;;;;;;;;;4500143290;ZF 1302603;X;19;;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;2;;;;;160;90;;;;0;0;1007262    CENTROACO INDUSTRIA E CO;OA01;0;;1290;0;0;0;0;5300003068;;;;;;UN;UN;0;0;0;22692,65;0;0
1;NB;F;A03;;16/01/2026;800118;PARAFUSO CAB QD AC 16MM 500MM;MC01301;;;;CDFL;CUST;226;UN;17,59;BRL;1;226;46142;0;46115;0;0;0;0;10100435;40;R;1;4600003060;3975,61;226;226;3975,61;0;;C1;G;;;;;;;;;4500143290;ZF 1302603;X;19;;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;2;;;;;40;100;;;;0;0;1007262    CENTROACO INDUSTRIA E CO;OA01;0;;226;0;0;0;0;5300027520;;;;;;UN;UN;0;0;0;3975,61;0;0
1;NB;F;A03;;16/01/2026;401706;PARAFUSO CAB QD AC 16MM 2P 350MM;MC01301;;;;CDFL;INVT;199;UN;12,31;BRL;1;199;46142;0;46115;0;0;0;0;10100435;180;R;1;4600003060;2449,93;199;199;2449,93;0;;C1;G;;;;;;;;;4500143290;ZF 1302603;X;19;;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;2;;;;;180;110;;;;0;0;1007262    CENTROACO INDUSTRIA E CO;OA01;0;;199;0;0;0;0;5300003070;;;;;;UN;UN;0;0;0;2449,93;0;0
1;NB;F;A03;;16/01/2026;801391;PARAFUSO CAB QD AC 16MM 2P 350MM;MC01301;;;;CDFL;CUST;426;UN;12,31;BRL;1;426;46142;0;46115;0;0;0;0;10100435;60;R;1;4600003060;5244,57;426;426;5244,57;0;;C1;G;;;;;;;;;4500143290;ZF 1302603;X;19;;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;2;;;;;60;120;;;;0;0;1007262    CENTROACO INDUSTRIA E CO;OA01;0;;426;0;0;0;0;5300027519;;;;;;UN;UN;0;0;0;5244,57;0;0
1;NB;F;A03;;16/01/2026;401131;PARAFUSO CAB QD AC 16MM 225MM 300MM;MC01301;;;;CDFL;INVT;27232;UN;10,54;BRL;1;27232;46142;0;46115;0;0;0;0;10100435;130;R;1;4600003060;287090,64;27232;27232;287090,64;0;;C1;G;;;;;;;;;4500143290;ZF 1302603;X;19;;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;2;;;;;130;130;;;;0;0;1007262    CENTROACO INDUSTRIA E CO;OA01;0;;27232;0;0;0;0;5300001380;;;;;;UN;UN;0;0;0;287090,64;0;0
1;NB;F;A03;;16/01/2026;400951;PARAFUSO MAQ CAB QD AC 5/8X24P;MC01301;;;;CDFL;INVT;87;UN;25,18;BRL;1;87;46142;0;46115;0;0;0;0;10100435;200;R;1;4600003060;2190,38;87;87;2190,38;0;;C1;G;;;;;;;;;4500143290;ZF 1302603;X;19;;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;2;;;;;200;140;;;;0;0;1007262    CENTROACO INDUSTRIA E CO;OA01;0;;87;0;0;0;0;5300001393;;;;;;UN;UN;0;0;0;2190,38;0;0
1;NB;F;A03;;16/01/2026;401485;BRACO SUPORTE TIPO C 580X365MM 851/6;MC12002;;;;CDFL;INVT;144;UN;116,12;BRL;1;144;46115;0;46115;0;0;0;0;10101048;50;R;1;4600003077;16721,97;144;144;16721,97;0;;C1;G;;;;;;;;;4500143335;ZF 1302603;X;19;;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;2;;;;;40;10;;;;0;0;1007262    CENTROACO INDUSTRIA E CO;OA01;0;;144;0;0;0;0;5300001383;;;;;;UN;UN;0;0;0;16721,97;0;0
1;NB;F;A03;;16/01/2026;800256;BRACO SUPORTE TIPO C 580X365MM 851/6;MC12002;;;;CDFL;CUST;154;UN;116,12;BRL;1;154;46115;0;46115;0;0;0;0;10101048;250;R;1;4600003077;17883,22;154;154;17883,22;0;;C1;G;;;;;;;;;4500143335;ZF 1302603;X;19;;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;2;;;;;220;20;;;;0;0;1007262    CENTROACO INDUSTRIA E CO;OA01;0;;154;0;0;0;0;5300027512;;;;;;UN;UN;0;0;0;17883,22;0;0
1;NB;F;A03;;16/01/2026;403931;BRAÇO SUPORTE TIPO L HORIZONTAL  15 KV;MC12002;;;;CDFL;INVT;40;UN;99,91;BRL;1;40;46115;0;46115;0;0;0;0;10101048;130;R;1;4600003077;3996,26;40;40;3996,26;0;;C1;G;;;;;;;;;4500143335;ZF 1302603;X;19;;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;2;;;;;110;30;;;;0;0;1007262    CENTROACO INDUSTRIA E CO;OA01;0;;40;0;0;0;0;5300026733;;;;;;UN;UN;0;0;0;3996,26;0;0
1;NB;F;A03;;16/01/2026;802303;BRAÇO SUPORTE TIPO L HORIZONTAL  15 KV;MC25001;;;;CDFL;CUST;31;UN;99,91;BRL;1;31;46115;0;46115;0;0;0;0;10101048;320;R;1;4600003077;3097,1;31;31;3097,1;0;;C1;G;;;;;;;;;4500143335;ZF 1302603;X;19;;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;2;;;;;280;40;;;;0;0;1007262    CENTROACO INDUSTRIA E CO;OA01;0;;31;0;0;0;0;5300026737;;;;;;UN;UN;0;0;0;3097,1;0;0
