Documento de compras	Item	Contrato básico	It.contrato superior	Fornecedor/centro fornecedor	Tipo doc.compras	Ctg.doc.compras	Grupo de compradores	Histórico pedido/docum.SolRem.	Data do documento	Código de imposto	Material	Texto breve	Grupo de mercadorias	Código de eliminação	Categoria do item	Ctg.class.cont.	Centro	Depósito	Qtd.pedido	UM pedido	Qtd.na UnidGestEstoq	Unidade manutenção estoque	Preço líquido	Moeda	Unidade preço	Quantidade prevista	Qtd.prev.pendente	a ser fornecida (quantidade)	a ser fornecido (valor	Ãinda a faturar (quantidade)	Ainda a faturar (valor)	Núm.itens	Domicílio fiscal	Valor líquido pedido
4500138241	30		0	1021589    G. S. DOS SANTOS LTDA	NB	F	GAE		24/11/2025	C0	113164	FILTRO AR CONDICIONADO CABINE	MC01501			K	CDFL		1	UN	1	UN	28	BRL	1	0	0	0	0	0	0	1	ZF 1302603	28
4500138241	40		0	1021589    G. S. DOS SANTOS LTDA	NB	F	GAE		24/11/2025	C0	113080	FILTRO AR	MC01501			K	CDFL		1	UN	1	UN	78	BRL	1	0	0	0	0	0	0	1	ZF 1302603	78
4500138241	50		0	1021589    G. S. DOS SANTOS LTDA	NB	F	GAE		24/11/2025	C0	113156	FILTRO COMB	MC01501			K	CDFL		1	UN	1	UN	23	BRL	1	0	0	0	0	0	0	1	ZF 1302603	23
4500138241	60		0	1021589    G. S. DOS SANTOS LTDA	NB	F	GAE		24/11/2025	C0	113160	PASTILHA FREIO VW	MC00303			K	CDFL		1	UN	1	UN	160	BRL	1	0	0	0	0	0	0	1	ZF 1302603	160
4500138241	70		0	1021589    G. S. DOS SANTOS LTDA	NB	F	GAE		24/11/2025	C0	113116	CORREIA ALTERN POLY V	MC00303			K	CDFL		1	UN	1	UN	87	BRL	1	0	0	0	0	0	0	1	ZF 1302603	87
4500138241	80		0	1021589    G. S. DOS SANTOS LTDA	NB	F	GAE		24/11/2025	C0	113181	SENSOR VELOCIDADE VW	MC00303			K	CDFL		1	UN	1	UN	350	BRL	1	0	0	0	0	0	0	1	ZF 1302603	350
4500138241	90		0	1021589    G. S. DOS SANTOS LTDA	NB	F	GAE		24/11/2025	C0	113107	TENSOR CORREIA DENTADA	MC00303			K	CDFL		1	UN	1	UN	280	BRL	1	0	0	0	0	0	0	1	ZF 1302603	280
4500135843	10	4600003057	210	1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR	NB	F	A01		05/11/2025	C1	402117	ELO FUSIVEL BOTAO DISTRIB K 20A 500MM	MC10801				CDFL	INVT	1.500	UN	1.500	UN	4,82	BRL	1	0	0	1.500	7.226,10	1.500	7.226,10	1	ZF 1302603	7.226,10
4500138103	20	4600003057	170	1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR	NB	F	A03		24/11/2025	C1	801010	ELO FUSIVEL BOTAO DISTRIB H 3A 500MM	MC10801				CDFL	CUST	2.080	UN	2.080	UN	4,77	BRL	1	0	0	2.080	9.923,47	2.080	9.923,47	1	ZF 1302603	9.923,47
4500138103	30	4600003057	180	1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR	NB	F	A03		24/11/2025	C1	801114	ELO FUSIVEL BOTAO DISTRIB K 20A 500MM	MC10801				CDFL	CUST	1.253	UN	1.253	UN	4,82	BRL	1	0	0	1.253	6.036,20	1.253	6.036,20	1	ZF 1302603	6.036,20
4500138103	40	4600003057	200	1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR	NB	F	A03		24/11/2025	C1	801233	ELO FUSIVEL BOTAO DISTRIB K 15A 500MM	MC10801				CDFL	CUST	1.690	UN	1.690	UN	4,82	BRL	1	0	0	1.690	8.141,41	1.690	8.141,41	1	ZF 1302603	8.141,41
4500138103	50	4600003057	140	1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR	NB	F	A03		24/11/2025	C1	801955	ELO FUSIVEL DISTRIB H 2A 500MM	MC10801				CDFL	CUST	1.670	UN	1.670	UN	4,77	BRL	1	0	0	1.670	7.967,40	1.670	7.967,40	1	ZF 1302603	7.967,40
4500138103	60	4600003057	120	1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR	NB	F	A03		24/11/2025	C1	801826	ELO FUSIVEL BOTAO K 6A 500MM	MC10801				CDFL	CUST	1.430	UN	1.430	UN	4,82	BRL	1	0	0	1.430	6.888,88	1.430	6.888,88	1	ZF 1302603	6.888,88
4500138103	70	4600003057	150	1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR	NB	F	A03		24/11/2025	C1	801352	ELO FUSIVEL BOTAO DISTRIB K 10A 500MM	MC10801				CDFL	CUST	750	UN	750	UN	4,82	BRL	1	0	0	750	3.613,05	750	3.613,05	1	ZF 1302603	3.613,05
4500138103	80	4600003057	160	1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR	NB	F	A03		24/11/2025	C1	801303	ELO FUSIVEL BOTAO DISTRIB K 12A 500MM	MC10801				CDFL	CUST	700	UN	700	UN	4,82	BRL	1	0	0	700	3.372,18	700	3.372,18	1	ZF 1302603	3.372,18
4500138103	90	4600003057	130	1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR	NB	F	A03		24/11/2025	C1	800894	ELO FUSIVEL BOTAO DISTRIB UN K 8A 500MM	MC10801				CDFL	CUST	300	UN	300	UN	4,82	BRL	1	0	0	300	1.445,22	300	1.445,22	1	ZF 1302603	1.445,22
4500138201	10	4600003057	20	1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR	NB	F	A03		24/11/2025	C1	402741	ELO FUSIVEL BOTAO K 6A 500MM	MC10801				CDFL	INVT	530	UN	530	UN	4,82	BRL	1	0	0	530	2.553,22	530	2.553,22	1	ZF 1302603	2.553,22
4500138201	20	4600003057	30	1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR	NB	F	A03		24/11/2025	C1	402111	ELO FUSIVEL BOTAO DISTRIB UN K 8A 500MM	MC10801				CDFL	INVT	500	UN	500	UN	4,82	BRL	1	0	0	500	2.408,70	500	2.408,70	1	ZF 1302603	2.408,70
4500138201	30	4600003057	40	1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR	NB	F	A03		24/11/2025	C1	402660	ELO FUSIVEL DISTRIB H 2A 500MM	MC10801				CDFL	INVT	330	UN	330	UN	4,77	BRL	1	0	0	330	1.574,40	330	1.574,40	1	ZF 1302603	1.574,40
4500138201	40	4600003057	100	1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR	NB	F	A03		24/11/2025	C1	401910	ELO FUSIVEL BOTAO DISTRIB K 15A 500MM	MC10801				CDFL	INVT	158	UN	158	UN	4,82	BRL	1	0	0	158	761,15	158	761,15	1	ZF 1302603	761,15
4500138201	60	4600003057	70	1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR	NB	F	A03		24/11/2025	C1	402265	ELO FUSIVEL BOTAO DISTRIB H 3A 500MM	MC10801				CDFL	INVT	150	UN	150	UN	4,77	BRL	1	0	0	150	715,63	150	715,63	1	ZF 1302603	715,63
4500138304	10	4600003125	10	1024297    L H PEREIRA FERRAMENTARIA E USINAGE	NB	F	A01		24/11/2025	C1	402149	TERMINAL CU CHAVE SEC  70-120MM2	MC10301				CDFL	INVT	122	UN	122	UN	156,24	BRL	1	0	0	122	19.061,28	122	19.061,28	1	ZF 1302603	19.061,28
4500136228	10		0	1026728    CIA TECH MANUTENCAO DE MAQUINAS E E	NB	F	GAE		12/11/2025	C0	113256	OLEO LUBRICANTE 15W40	MC00301			K	CDFL		7	UN	7	UN	43,47	BRL	1	0	0	0	0	0	0	1	ZF 1302603	304,29
4500136228	20		0	1026728    CIA TECH MANUTENCAO DE MAQUINAS E E	NB	F	GAE		12/11/2025	C0	113066	FILTRO COMB DIESEL REFIL	MC01501			K	CDFL		1	UN	1	UN	255	BRL	1	0	0	0	0	0	0	1	ZF 1302603	255
4500136228	30		0	1026728    CIA TECH MANUTENCAO DE MAQUINAS E E	NB	F	GAE		12/11/2025	C0	113158	FILTRO OLEO LUBR	MC01501			K	CDFL		1	UN	1	UN	150,9	BRL	1	0	0	0	0	0	0	1	ZF 1302603	150,9
4500136228	40		0	1026728    CIA TECH MANUTENCAO DE MAQUINAS E E	NB	F	GAE		12/11/2025	C0	113080	FILTRO AR	MC01501			K	CDFL		1	UN	1	UN	320	BRL	1	0	0	0	0	0	0	1	ZF 1302603	320
4500136228	50		0	1026728    CIA TECH MANUTENCAO DE MAQUINAS E E	NB	F	GAE		12/11/2025	C0	113202	ELEMENTO DO FILTRO DE OLEO	MC00303			K	CDFL		1	UN	1	UN	208	BRL	1	0	0	0	0	0	0	1	ZF 1302603	208
4500136231	10		0	1026728    CIA TECH MANUTENCAO DE MAQUINAS E E	NB	F	GAE		12/11/2025	C0	113094	ADITIVO RADIADOR	MC00303			K	CDFL		1	UN	1	UN	42,45	BRL	1	0	0	0	0	0	0	1	ZF 1302603	42,45
4500136231	20		0	1026728    CIA TECH MANUTENCAO DE MAQUINAS E E	NB	F	GAE		12/11/2025	C0	113065	BUZINA 12V	MC00303			K	CDFL		1	UN	1	UN	177,42	BRL	1	0	0	0	0	0	0	1	ZF 1302603	177,42
4500136231	30		0	1026728    CIA TECH MANUTENCAO DE MAQUINAS E E	NB	F	GAE		12/11/2025	C0	113080	ELEMENTO FILTRO AR	MC01501			K	CDFL		1	UN	1	UN	513,49	BRL	1	0	0	0	0	0	0	1	ZF 1302603	513,49
4500136231	40		0	1026728    CIA TECH MANUTENCAO DE MAQUINAS E E	NB	F	GAE		12/11/2025	C0	113156	FILTRO GASOLINA	MC01501			K	CDFL		1	UN	1	UN	50	BRL	1	0	0	0	0	0	0	1	ZF 1302603	50
4500136231	50		0	1026728    CIA TECH MANUTENCAO DE MAQUINAS E E	NB	F	GAE		12/11/2025	C0	113162	ROLAMENTO	MC20902			K	CDFL		1	UN	1	UN	74,06	BRL	1	0	0	0	0	0	0	1	ZF 1302603	74,06
4500136231	60		0	1026728    CIA TECH MANUTENCAO DE MAQUINAS E E	NB	F	GAE		12/11/2025	C0	113158	FILTRO OLEO LUBR	MC01501			K	CDFL		1	UN	1	UN	65	BRL	1	0	0	0	0	0	0	1	ZF 1302603	65
4500136231	70		0	1026728    CIA TECH MANUTENCAO DE MAQUINAS E E	NB	F	GAE		12/11/2025	C0	113445	TAMPA DO VOLANTE	MC00303			K	CDFL		1	UN	1	UN	185	BRL	1	0	0	0	0	0	0	1	ZF 1302603	185
4500136231	80		0	1026728    CIA TECH MANUTENCAO DE MAQUINAS E E	NB	F	GAE		12/11/2025	C0	113256	OLEO LUBRICANTE 15W40	MC00301			K	CDFL		4	UN	4	UN	29,8	BRL	1	0	0	0	0	0	0	1	ZF 1302603	119,2
4500136231	90		0	1026728    CIA TECH MANUTENCAO DE MAQUINAS E E	NB	F	GAE		12/11/2025	C0	113202	FILTRO DE OLEO	MC00303			K	CDFL		1	UN	1	UN	150,9	BRL	1	0	0	0	0	0	0	1	ZF 1302603	150,9
4500136106	10		0	1026808    HM FRIOS COMERCIO DE PRODUTOS	NB	F	GAE		11/11/2025	C0	500121	CARNE MOÍDA	MC01101			K	CDFL		40	KG	40	KG	125	BRL	1	0	0	0	0	0	0	1	ZF 1302603	5.000,00
4500136106	20		0	1026808    HM FRIOS COMERCIO DE PRODUTOS	NB	F	GAE		11/11/2025	C0	500122	SALSICHA	MC01101			K	CDFL		16	KG	16	KG	135	BRL	1	0	0	0	0	0	0	1	ZF 1302603	2.160,00
4500138778	10		0	CDFL       AMAZONAS ENERGIA S.A	NB	F	A16		12/01/2026	C6	400072	TRAFO AER 1F 7,96KV 5KVA 240/120V 7TP	MC22103				CDFL		20	UN	20	UN	0	BRL	1	0	0	20	0	0	0	1	ZF 1302603	0
