Nome Demanda	PROJETO	DEPÓSITO	DEPARTAMENTO	CÓDIGO	Descrição	UNID	MÊS	Qtd	MES	SEMANA	OBSERVAÇÃO	ESPECÍFICO?
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400140	ISOLADOR RODL PORC 15KV 81X47MM 1350DAN	UN	01/11/2026	0	11	45/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400140	ISOLADOR RODL PORC 15KV 81X47MM 1350DAN	UN	01/12/2026	0	12	49/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400142	GRAMPO LV OLHAL 18MM 10-120/10-70MM2	UN	01/01/2026	90	1	jan/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400142	GRAMPO LV OLHAL 18MM 10-120/10-70MM2	UN	01/02/2026	90	2	jun/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400142	GRAMPO LV OLHAL 18MM 10-120/10-70MM2	UN	01/03/2026	90	3	out/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400142	GRAMPO LV OLHAL 18MM 10-120/10-70MM2	UN	01/04/2026	90	4	14/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400142	GRAMPO LV OLHAL 18MM 10-120/10-70MM2	UN	01/05/2026	90	5	18/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400142	GRAMPO LV OLHAL 18MM 10-120/10-70MM2	UN	01/06/2026	90	6	23/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400142	GRAMPO LV OLHAL 18MM 10-120/10-70MM2	UN	01/07/2026	135	7	27/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400142	GRAMPO LV OLHAL 18MM 10-120/10-70MM2	UN	01/08/2026	135	8	31/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400142	GRAMPO LV OLHAL 18MM 10-120/10-70MM2	UN	01/09/2026	135	9	36/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400142	GRAMPO LV OLHAL 18MM 10-120/10-70MM2	UN	01/10/2026	135	10	40/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400142	GRAMPO LV OLHAL 18MM 10-120/10-70MM2	UN	01/11/2026	0	11	45/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400142	GRAMPO LV OLHAL 18MM 10-120/10-70MM2	UN	01/12/2026	0	12	49/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400193	PARAFUSO OLHAL AC 5/8P 20P	UN	01/01/2026	50	1	jan/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400193	PARAFUSO OLHAL AC 5/8P 20P	UN	01/02/2026	50	2	jun/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400193	PARAFUSO OLHAL AC 5/8P 20P	UN	01/03/2026	50	3	out/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400193	PARAFUSO OLHAL AC 5/8P 20P	UN	01/04/2026	50	4	14/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400193	PARAFUSO OLHAL AC 5/8P 20P	UN	01/05/2026	50	5	18/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400193	PARAFUSO OLHAL AC 5/8P 20P	UN	01/06/2026	50	6	23/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400193	PARAFUSO OLHAL AC 5/8P 20P	UN	01/07/2026	75	7	27/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400193	PARAFUSO OLHAL AC 5/8P 20P	UN	01/08/2026	75	8	31/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400193	PARAFUSO OLHAL AC 5/8P 20P	UN	01/09/2026	75	9	36/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400193	PARAFUSO OLHAL AC 5/8P 20P	UN	01/10/2026	75	10	40/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400193	PARAFUSO OLHAL AC 5/8P 20P	UN	01/11/2026	0	11	45/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400193	PARAFUSO OLHAL AC 5/8P 20P	UN	01/12/2026	0	12	49/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400210	POSTE CONCRETO TRON CON 13M 1000KGF	UN	01/01/2026	2	1	jan/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400210	POSTE CONCRETO TRON CON 13M 1000KGF	UN	01/02/2026	2	2	jun/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400210	POSTE CONCRETO TRON CON 13M 1000KGF	UN	01/03/2026	2	3	out/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400210	POSTE CONCRETO TRON CON 13M 1000KGF	UN	01/04/2026	2	4	14/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400210	POSTE CONCRETO TRON CON 13M 1000KGF	UN	01/05/2026	2	5	18/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400210	POSTE CONCRETO TRON CON 13M 1000KGF	UN	01/06/2026	2	6	23/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400210	POSTE CONCRETO TRON CON 13M 1000KGF	UN	01/07/2026	3	7	27/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400210	POSTE CONCRETO TRON CON 13M 1000KGF	UN	01/08/2026	3	8	31/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400210	POSTE CONCRETO TRON CON 13M 1000KGF	UN	01/09/2026	3	9	36/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400210	POSTE CONCRETO TRON CON 13M 1000KGF	UN	01/10/2026	3	10	40/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400210	POSTE CONCRETO TRON CON 13M 1000KGF	UN	01/11/2026	0	11	45/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400210	POSTE CONCRETO TRON CON 13M 1000KGF	UN	01/12/2026	0	12	49/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400216	POSTE FIBRA VIDRO 9M 200DAN	UN	01/01/2026	0	1	jan/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400216	POSTE FIBRA VIDRO 9M 200DAN	UN	01/02/2026	0	2	jun/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400216	POSTE FIBRA VIDRO 9M 200DAN	UN	01/03/2026	2	3	out/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400216	POSTE FIBRA VIDRO 9M 200DAN	UN	01/04/2026	0	4	14/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400216	POSTE FIBRA VIDRO 9M 200DAN	UN	01/05/2026	0	5	18/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400216	POSTE FIBRA VIDRO 9M 200DAN	UN	01/06/2026	0	6	23/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400216	POSTE FIBRA VIDRO 9M 200DAN	UN	01/07/2026	0	7	27/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400216	POSTE FIBRA VIDRO 9M 200DAN	UN	01/08/2026	0	8	31/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400216	POSTE FIBRA VIDRO 9M 200DAN	UN	01/09/2026	0	9	36/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400216	POSTE FIBRA VIDRO 9M 200DAN	UN	01/10/2026	0	10	40/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400216	POSTE FIBRA VIDRO 9M 200DAN	UN	01/11/2026	0	11	45/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400216	POSTE FIBRA VIDRO 9M 200DAN	UN	01/12/2026	0	12	49/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400221	POSTE FIBRA VIDRO E-CR 11M 300DAN	UN	01/01/2026	4	1	jan/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400221	POSTE FIBRA VIDRO E-CR 11M 300DAN	UN	01/02/2026	4	2	jun/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400221	POSTE FIBRA VIDRO E-CR 11M 300DAN	UN	01/03/2026	4	3	out/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400221	POSTE FIBRA VIDRO E-CR 11M 300DAN	UN	01/04/2026	4	4	14/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400221	POSTE FIBRA VIDRO E-CR 11M 300DAN	UN	01/05/2026	4	5	18/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400221	POSTE FIBRA VIDRO E-CR 11M 300DAN	UN	01/06/2026	4	6	23/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400221	POSTE FIBRA VIDRO E-CR 11M 300DAN	UN	01/07/2026	6	7	27/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400221	POSTE FIBRA VIDRO E-CR 11M 300DAN	UN	01/08/2026	6	8	31/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400221	POSTE FIBRA VIDRO E-CR 11M 300DAN	UN	01/09/2026	6	9	36/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400221	POSTE FIBRA VIDRO E-CR 11M 300DAN	UN	01/10/2026	6	10	40/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400221	POSTE FIBRA VIDRO E-CR 11M 300DAN	UN	01/11/2026	0	11	45/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400221	POSTE FIBRA VIDRO E-CR 11M 300DAN	UN	01/12/2026	0	12	49/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400224	POSTE CONC DUPL T 11 M 300 DAN	UN	01/01/2026	20	1	jan/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400224	POSTE CONC DUPL T 11 M 300 DAN	UN	01/02/2026	20	2	jun/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400224	POSTE CONC DUPL T 11 M 300 DAN	UN	01/03/2026	20	3	out/26		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400224	POSTE CONC DUPL T 11 M 300 DAN	UN	01/04/2026	20	4	14/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400224	POSTE CONC DUPL T 11 M 300 DAN	UN	01/05/2026	20	5	18/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400224	POSTE CONC DUPL T 11 M 300 DAN	UN	01/06/2026	20	6	23/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400224	POSTE CONC DUPL T 11 M 300 DAN	UN	01/07/2026	30	7	27/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400224	POSTE CONC DUPL T 11 M 300 DAN	UN	01/08/2026	30	8	31/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400224	POSTE CONC DUPL T 11 M 300 DAN	UN	01/09/2026	30	9	36/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400224	POSTE CONC DUPL T 11 M 300 DAN	UN	01/10/2026	30	10	40/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400224	POSTE CONC DUPL T 11 M 300 DAN	UN	01/11/2026	0	11	45/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400224	POSTE CONC DUPL T 11 M 300 DAN	UN	01/12/2026	0	12	49/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400228	POSTE CONCRETO CIRC 9M 300DAN	UN	01/01/2026	2	1	jan/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400228	POSTE CONCRETO CIRC 9M 300DAN	UN	01/02/2026	2	2	jun/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400228	POSTE CONCRETO CIRC 9M 300DAN	UN	01/03/2026	2	3	out/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400228	POSTE CONCRETO CIRC 9M 300DAN	UN	01/04/2026	2	4	14/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400228	POSTE CONCRETO CIRC 9M 300DAN	UN	01/05/2026	2	5	18/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400228	POSTE CONCRETO CIRC 9M 300DAN	UN	01/06/2026	2	6	23/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400228	POSTE CONCRETO CIRC 9M 300DAN	UN	01/07/2026	3	7	27/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400228	POSTE CONCRETO CIRC 9M 300DAN	UN	01/08/2026	3	8	31/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400228	POSTE CONCRETO CIRC 9M 300DAN	UN	01/09/2026	3	9	36/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400228	POSTE CONCRETO CIRC 9M 300DAN	UN	01/10/2026	3	10	40/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400228	POSTE CONCRETO CIRC 9M 300DAN	UN	01/11/2026	0	11	45/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400228	POSTE CONCRETO CIRC 9M 300DAN	UN	01/12/2026	0	12	49/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400243	TRAFO AER 3F 15KV 150KVA 220/127V 7TP	UN	01/01/2026	10	1	jan/26		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400243	TRAFO AER 3F 15KV 150KVA 220/127V 7TP	UN	01/02/2026	10	2	jun/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400243	TRAFO AER 3F 15KV 150KVA 220/127V 7TP	UN	01/03/2026	10	3	out/26		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400243	TRAFO AER 3F 15KV 150KVA 220/127V 7TP	UN	01/04/2026	10	4	14/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400243	TRAFO AER 3F 15KV 150KVA 220/127V 7TP	UN	01/05/2026	10	5	18/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400243	TRAFO AER 3F 15KV 150KVA 220/127V 7TP	UN	01/06/2026	10	6	23/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400243	TRAFO AER 3F 15KV 150KVA 220/127V 7TP	UN	01/07/2026	15	7	27/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400243	TRAFO AER 3F 15KV 150KVA 220/127V 7TP	UN	01/08/2026	15	8	31/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400243	TRAFO AER 3F 15KV 150KVA 220/127V 7TP	UN	01/09/2026	15	9	36/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400243	TRAFO AER 3F 15KV 150KVA 220/127V 7TP	UN	01/10/2026	15	10	40/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400243	TRAFO AER 3F 15KV 150KVA 220/127V 7TP	UN	01/11/2026	0	11	45/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400243	TRAFO AER 3F 15KV 150KVA 220/127V 7TP	UN	01/12/2026	0	12	49/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400288	TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP	UN	01/01/2026	18	1	jan/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400288	TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP	UN	01/02/2026	18	2	jun/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400288	TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP	UN	01/03/2026	18	3	out/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400288	TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP	UN	01/04/2026	18	4	14/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400288	TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP	UN	01/05/2026	18	5	18/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400288	TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP	UN	01/06/2026	18	6	23/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400288	TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP	UN	01/07/2026	27	7	27/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400288	TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP	UN	01/08/2026	27	8	31/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400288	TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP	UN	01/09/2026	27	9	36/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400288	TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP	UN	01/10/2026	27	10	40/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400288	TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP	UN	01/11/2026	0	11	45/2026		-
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400288	TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP	UN	01/12/2026	0	12	49/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400307	FIXADOR PREFORMADO 6,4MM 1/4P AM 1219MM	UN	01/01/2026	10	1	jan/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400307	FIXADOR PREFORMADO 6,4MM 1/4P AM 1219MM	UN	01/02/2026	10	2	jun/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400307	FIXADOR PREFORMADO 6,4MM 1/4P AM 1219MM	UN	01/03/2026	10	3	out/26		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400307	FIXADOR PREFORMADO 6,4MM 1/4P AM 1219MM	UN	01/04/2026	10	4	14/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400307	FIXADOR PREFORMADO 6,4MM 1/4P AM 1219MM	UN	01/05/2026	10	5	18/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400307	FIXADOR PREFORMADO 6,4MM 1/4P AM 1219MM	UN	01/06/2026	10	6	23/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400307	FIXADOR PREFORMADO 6,4MM 1/4P AM 1219MM	UN	01/07/2026	15	7	27/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400307	FIXADOR PREFORMADO 6,4MM 1/4P AM 1219MM	UN	01/08/2026	15	8	31/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400307	FIXADOR PREFORMADO 6,4MM 1/4P AM 1219MM	UN	01/09/2026	15	9	36/2026		
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25	A08_MANUT_REDMAN	INVESTIMENTO	DTM	400307	FIXADOR PREFORMADO 6,4MM 1/4P AM 1219MM	UN	01/10/2026	15	10	40/2026		
