material,descricao,classe,periodo_necessidade,data_pedido,lead_time_dias,data_chegada,periodo_entrega,quantidade
409945,SIST INVERSOR (N+1) C/ CHAVE ESTATICA,C,2026-03,25/03/2026,30,24/04/2026,2026-04,2
409963,SEPARADOR FASE BT 4/0 AWG 700 MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,38
410019,EXTENSOR GRANDSTREAM - GXP2200,C,2026-05,01/05/2026,30,01/06/2026,2026-06,20
410020,TELEFONE IP GRANDSTREAN MOD GXP2170,C,2026-05,01/05/2026,30,01/06/2026,2026-06,20
410029,REPETIDORA SLR5100 VHF,C,2026-05,01/05/2026,30,01/06/2026,2026-06,2
410031,GATEWAY COMUNICACAO C/ CABOS(BMS),C,2026-03,25/03/2026,30,24/04/2026,2026-04,2
410032,CONTROLADOR S0 C/ CABEAMENTO (BMS),C,2026-03,25/03/2026,30,24/04/2026,2026-04,4
410033,SENSOR MEDIÇÃO SN C/CABEAMENTO(BMS),C,2026-03,25/03/2026,30,24/04/2026,2026-04,240
410034,SENSOR HALL C/ CABOS(BMS),C,2026-03,25/03/2026,30,24/04/2026,2026-04,4
410035,BOX+FONTE C/ CABOS(BMS),C,2026-03,25/03/2026,30,24/04/2026,2026-04,4
410036,"DESCARREGADOR DE BATERIAS 220 A, 300 V",C,2026-03,25/03/2026,30,24/04/2026,2026-04,2
410041,PARAFUSO AUTO BROC CONIC PHILIPS 4.2X25M,C,2026-03,25/03/2026,30,24/04/2026,2026-04,75
410041,PARAFUSO AUTO BROC CONIC PHILIPS 4.2X25M,C,2026-07,01/07/2026,30,01/08/2026,2026-08,9228
410041,PARAFUSO AUTO BROC CONIC PHILIPS 4.2X25M,C,2026-10,01/10/2026,30,01/11/2026,2026-11,9150
410044,RELE DE PROTEÇÃO E CONTROLE,C,2026-08,01/08/2026,30,01/09/2026,2026-09,4
410045,ALCA PREFORM CABO CONC  1X25+25,C,2026-10,01/10/2026,30,01/11/2026,2026-11,2142
410046,CABO AL CONCENTRICO 1F 1x25+25MM2,C,2026-10,01/10/2026,30,01/11/2026,2026-11,3719
410047,ALCA PREFORM CABO CONC  2X25 + 25,C,2026-03,25/03/2026,30,24/04/2026,2026-04,12
410047,ALCA PREFORM CABO CONC  2X25 + 25,C,2026-07,01/07/2026,30,01/08/2026,2026-08,8686
410047,ALCA PREFORM CABO CONC  2X25 + 25,C,2026-10,01/10/2026,30,01/11/2026,2026-11,8675
410048,ALCA PREFORM CABO CONC  2X35 + 35,C,2026-10,01/10/2026,30,01/11/2026,2026-11,8740
410049,ALCA PREFORM 95MM2,C,2026-10,01/10/2026,30,01/11/2026,2026-11,302
410050,CABO AL CONCENTRICO 2F 2X35+35MM2,C,2026-10,01/10/2026,30,01/11/2026,2026-11,12541
410052,MODULO DE COMUNIC REMOTA NB CAT-M SMA,C,2026-03,25/03/2026,30,24/04/2026,2026-04,60
410052,MODULO DE COMUNIC REMOTA NB CAT-M SMA,C,2026-07,01/07/2026,30,01/08/2026,2026-08,40
410062,ANTENA GPS GNSS GE REASON RT 420 30,C,2026-03,25/03/2026,30,24/04/2026,2026-04,10
410063,FANLESS SIEMENS IPC BX-39A,C,2026-05,01/05/2026,30,01/06/2026,2026-06,28
410066,FONTE SOBRESSALENTE GE REASON RPV 311,C,2026-03,25/03/2026,30,24/04/2026,2026-04,20
410067,SWITCH RUDDECOM i803 FO LC  ETHERNET,C,2026-03,25/03/2026,30,24/04/2026,2026-04,6
410068,MICROTIK CCR2004-16G-2S+,C,2026-03,25/03/2026,30,24/04/2026,2026-04,4
410147,CX BLIND P/ MED MONO C/ ABERT INTEL,C,2026-03,25/03/2026,30,24/04/2026,2026-04,1064
410147,CX BLIND P/ MED MONO C/ ABERT INTEL,C,2026-07,01/07/2026,30,01/08/2026,2026-08,1076
410152,CX BLIND P/ MED BI C/ ABERT INTEL,C,2026-03,25/03/2026,30,24/04/2026,2026-04,2216
410152,CX BLIND P/ MED BI C/ ABERT INTEL,C,2026-07,01/07/2026,30,01/08/2026,2026-08,2244
410153,CX BLIND P/ MED TRI C/ ABERT INTEL,C,2026-03,25/03/2026,30,24/04/2026,2026-04,3679
410153,CX BLIND P/ MED TRI C/ ABERT INTEL,C,2026-07,01/07/2026,30,01/08/2026,2026-08,3726
410154,UNIDADE REMOTA INT P/ MED C/ CONECT SMA,C,2026-03,25/03/2026,30,24/04/2026,2026-04,300
410154,UNIDADE REMOTA INT P/ MED C/ CONECT SMA,C,2026-07,01/07/2026,30,01/08/2026,2026-08,200
410155,CX BLIND P/ CONEXAO C/ ABERT INTEL,C,2026-04,01/04/2026,30,01/05/2026,2026-05,2922
410155,CX BLIND P/ CONEXAO C/ ABERT INTEL,C,2026-06,01/06/2026,30,01/07/2026,2026-07,294
410176,CAIXA DE PROTEÇÃO DA BUCHA 600X209X160,C,2026-03,25/03/2026,30,24/04/2026,2026-04,16
410176,CAIXA DE PROTEÇÃO DA BUCHA 600X209X160,C,2026-06,01/06/2026,30,01/07/2026,2026-07,25
410176,CAIXA DE PROTEÇÃO DA BUCHA 600X209X160,C,2026-09,01/09/2026,30,01/10/2026,2026-10,9
410177,"ABRACADEIRA PLAS UV 150X3,50MM",C,2026-04,01/04/2026,30,01/05/2026,2026-05,46
410177,"ABRACADEIRA PLAS UV 150X3,50MM",C,2026-07,01/07/2026,30,01/08/2026,2026-08,48
410200, CONECTOR COMP TIPO H 95-95,C,2026-04,01/04/2026,30,01/05/2026,2026-05,9
410200, CONECTOR COMP TIPO H 95-95,C,2026-07,01/07/2026,30,01/08/2026,2026-08,8
410212,FITA AUTOADESIVA BLINDAGEM 10cmX10m,C,2026-03,25/03/2026,30,24/04/2026,2026-04,1296
410212,FITA AUTOADESIVA BLINDAGEM 10cmX10m,C,2026-07,01/07/2026,30,01/08/2026,2026-08,1315
410213,TINTA SPRAY 400ML,C,2026-03,25/03/2026,30,24/04/2026,2026-04,132
410213,TINTA SPRAY 400ML,C,2026-07,01/07/2026,30,01/08/2026,2026-08,133
800012,TERMINAL PRE ISOL PINO TUBULAR 95MM2 AZ,C,2026-06,01/06/2026,30,01/07/2026,2026-07,1775
800012,TERMINAL PRE ISOL PINO TUBULAR 95MM2 AZ,C,2026-10,01/10/2026,30,01/11/2026,2026-11,880
800013,SUPORTE TRANSF POSTE CIRC AC 270MM,C,2026-05,01/05/2026,30,01/06/2026,2026-06,118
800014,TERMINAL COMPRESSAO OLHAL 120MM2 1F,C,2026-07,01/07/2026,30,01/08/2026,2026-08,57
800021,"CABO ELET CU 95MM2 90°XLPE 0,6/1KV",C,2026-03,25/03/2026,30,24/04/2026,2026-04,2333
800021,"CABO ELET CU 95MM2 90°XLPE 0,6/1KV",C,2026-07,01/07/2026,30,01/08/2026,2026-08,4897
800033,CABO ELETR 15KV AL PROT XLPE 50MM2 1F MT,C,2026-03,25/03/2026,30,24/04/2026,2026-04,2247
800033,CABO ELETR 15KV AL PROT XLPE 50MM2 1F MT,C,2026-07,01/07/2026,30,01/08/2026,2026-08,2635
800036,HASTE ATERRAMENTO PADRAO A 16X2400MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,115
800036,HASTE ATERRAMENTO PADRAO A 16X2400MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,152
800041,"CABO  MULT 3X50+1X50MM² XLPE 0,6/1 KV",C,2026-03,25/03/2026,30,24/04/2026,2026-04,1495
800041,"CABO  MULT 3X50+1X50MM² XLPE 0,6/1 KV",C,2026-07,01/07/2026,30,01/08/2026,2026-08,1946
800052,CABO NU AL CAA 4/0 AWG 107MM2 PEGUIN,C,2026-03,25/03/2026,30,24/04/2026,2026-04,272
800052,CABO NU AL CAA 4/0 AWG 107MM2 PEGUIN,C,2026-06,01/06/2026,30,01/07/2026,2026-07,244
800052,CABO NU AL CAA 4/0 AWG 107MM2 PEGUIN,C,2026-09,01/09/2026,30,01/10/2026,2026-10,107
800054,CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2,C,2026-10,01/10/2026,30,01/11/2026,2026-11,10871
800059,"CABO ELET NU CA 336,4MCM 170MM2 TULIP",C,2026-06,01/06/2026,30,01/07/2026,2026-07,461
800059,"CABO ELET NU CA 336,4MCM 170MM2 TULIP",C,2026-09,01/09/2026,30,01/10/2026,2026-10,200
800060,CABO ELET 15KV AL PROT XLPE 185MM2 1F MT,C,2026-03,25/03/2026,30,24/04/2026,2026-04,1150
800060,CABO ELET 15KV AL PROT XLPE 185MM2 1F MT,C,2026-07,01/07/2026,30,01/08/2026,2026-08,1495
800062,"CABO  MULT 2X16+1X16MM² XLPE 0,6/1 KV",C,2026-03,25/03/2026,30,24/04/2026,2026-04,843
800062,"CABO  MULT 2X16+1X16MM² XLPE 0,6/1 KV",C,2026-07,01/07/2026,30,01/08/2026,2026-08,2316
800100,ISOLADOR PINO PORC 15KV 102MM 1350KGF,C,2026-05,01/05/2026,30,01/06/2026,2026-06,3154
800100,ISOLADOR PINO PORC 15KV 102MM 1350KGF,C,2026-08,01/08/2026,30,01/09/2026,2026-09,2383
800105,MANILHA AC 16MM 80MM 22MM 13500DAN,C,2026-10,01/10/2026,30,01/11/2026,2026-11,26
800108,PARAFUSO CAB ABA AC 16MM 45MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,792
800108,PARAFUSO CAB ABA AC 16MM 45MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,1279
800110,PARAFUSO CAB ABA PESC QD AC 3/8PX115MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,65
800110,PARAFUSO CAB ABA PESC QD AC 3/8PX115MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,87
800118,PARAFUSO CAB QD AC 16MM 500MM,C,2026-08,01/08/2026,30,01/09/2026,2026-09,652
800119,PARAFUSO CAB QD AC 16MM 225MM 300MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,4073
800119,PARAFUSO CAB QD AC 16MM 225MM 300MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,5280
800119,PARAFUSO CAB QD AC 16MM 225MM 300MM,C,2026-10,01/10/2026,30,01/11/2026,2026-11,61
800145,CABO ELÉTRICO CU 35MM AZUL FLEXIVEL 750V,C,2026-03,25/03/2026,30,24/04/2026,2026-04,1000
800163,"CABO ELET NU CA AL 2/0AWG 67,40MM2",C,2026-03,25/03/2026,30,24/04/2026,2026-04,3695
800163,"CABO ELET NU CA AL 2/0AWG 67,40MM2",C,2026-07,01/07/2026,30,01/08/2026,2026-08,7666
800192,AFASTADOR REDE SEC AC 700MM 500MM,C,2026-08,01/08/2026,30,01/09/2026,2026-09,16
800202,ELO FUSIVEL BOTAO K 80A 500MM,C,2026-05,01/05/2026,30,01/06/2026,2026-06,261
800202,ELO FUSIVEL BOTAO K 80A 500MM,C,2026-08,01/08/2026,30,01/09/2026,2026-09,126
800203,ELO FUSIVEL DISTRIB 30K 15KV 500MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,4
800215,ARRUELA LIS 3/8P 1119,C,2026-06,01/06/2026,30,01/07/2026,2026-07,886
800228,ALCA PREFORM DIST CAA/CA 1/0AWG 50MM2,C,2026-05,01/05/2026,30,01/06/2026,2026-06,1256
800228,ALCA PREFORM DIST CAA/CA 1/0AWG 50MM2,C,2026-08,01/08/2026,30,01/09/2026,2026-09,1004
800243,ARRUELA PRES AC PARAF 3/8P 5/8P,C,2026-06,01/06/2026,30,01/07/2026,2026-07,249
800256,BRACO SUPORTE TIPO C 580X365MM 851/6,C,2026-03,25/03/2026,30,24/04/2026,2026-04,204
800256,BRACO SUPORTE TIPO C 580X365MM 851/6,C,2026-07,01/07/2026,30,01/08/2026,2026-08,273
800260,CINTA POSTE CIRC ACO 340MM,C,2026-04,01/04/2026,30,01/05/2026,2026-05,40
800260,CINTA POSTE CIRC ACO 340MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,57
800262,CHAVE FUSIVEL INDIC 15KV 200A/95KV BUC,C,2026-06,01/06/2026,30,01/07/2026,2026-07,134
800262,CHAVE FUSIVEL INDIC 15KV 200A/95KV BUC,C,2026-09,01/09/2026,30,01/10/2026,2026-10,59
800263,CINTA POSTE CIRC ACO 320MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,91
800272,"CONECTOR CUNHA AZ AL 336,4MCM 336,4MCM",C,2026-03,25/03/2026,30,24/04/2026,2026-04,175
800272,"CONECTOR CUNHA AZ AL 336,4MCM 336,4MCM",C,2026-07,01/07/2026,30,01/08/2026,2026-08,230
800304,CONECTOR T AL 477MCM,C,2026-06,01/06/2026,30,01/07/2026,2026-07,80
800337,EMENDA PREF COND AL 4/0AWG AM 1295MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,721
800337,EMENDA PREF COND AL 4/0AWG AM 1295MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,1266
800344,"FITA ISOL EPR 0,76X19MM 10M PT",C,2026-03,25/03/2026,30,24/04/2026,2026-04,536
800344,"FITA ISOL EPR 0,76X19MM 10M PT",C,2026-07,01/07/2026,30,01/08/2026,2026-08,1218
800352,ESTRIBO BRACO L-EST-01 FOFO 200DAN,C,2026-07,01/07/2026,30,01/08/2026,2026-08,212
800356,"EMENDA ELET TERM-CON 8,7/15KV 240-630MM2",C,2026-07,01/07/2026,30,01/08/2026,2026-08,24
800357,EMENDA PREF COND AL 2AWG 711MM,C,2026-09,01/09/2026,30,01/10/2026,2026-10,266
800362,ELO FUSIVEL BOTAO DISTRIB K 30A 500MM,C,2026-06,01/06/2026,30,01/07/2026,2026-07,2532
800362,ELO FUSIVEL BOTAO DISTRIB K 30A 500MM,C,2026-09,01/09/2026,30,01/10/2026,2026-10,958
800364,"CONECTOR PARAF FEND DER CU 2,5-70MM²",C,2026-03,25/03/2026,30,24/04/2026,2026-04,99
800364,"CONECTOR PARAF FEND DER CU 2,5-70MM²",C,2026-07,01/07/2026,30,01/08/2026,2026-08,195
800369,CINTA POSTE CIRC ACO 200MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,78
800369,CINTA POSTE CIRC ACO 200MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,104
800392,FIXADOR PERFIL U AC 150DAN 300DAN,C,2026-03,25/03/2026,30,24/04/2026,2026-04,65
800392,FIXADOR PERFIL U AC 150DAN 300DAN,C,2026-07,01/07/2026,30,01/08/2026,2026-08,87
800398,"GRAMPO ANCOR PAS AL 874,5~954MCM",C,2026-06,01/06/2026,30,01/07/2026,2026-07,100
800417,"ARMACAO SEC PRESB 4EST 4,5MM ACO",C,2026-05,01/05/2026,30,01/06/2026,2026-06,308
800417,"ARMACAO SEC PRESB 4EST 4,5MM ACO",C,2026-08,01/08/2026,30,01/09/2026,2026-09,255
800423,"ARMACAO SEC PRESB 2EST 4,5MM ACO",C,2026-03,25/03/2026,30,24/04/2026,2026-04,925
800423,"ARMACAO SEC PRESB 2EST 4,5MM ACO",C,2026-07,01/07/2026,30,01/08/2026,2026-08,1205
800426,"CABO ELET BT 70MM2 CU PVC PT 0,6/1KV",C,2026-07,01/07/2026,30,01/08/2026,2026-08,118
800431,CINTA POSTE CIRC ACO 250MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,189
800431,CINTA POSTE CIRC ACO 250MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,242
800436,CINTA POSTE CIRC ACO 240MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,69
800436,CINTA POSTE CIRC ACO 240MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,103
800473,BRACO L A1010/1020 3/8P16P,C,2026-08,01/08/2026,30,01/09/2026,2026-09,52
800496,MANILHA SAPATILHA 5000DAN,C,2026-07,01/07/2026,30,01/08/2026,2026-08,1190
800499,"MAO-FRANCESA NORMAL AC 710X32X6,5MM",C,2026-05,01/05/2026,30,01/06/2026,2026-06,3291
800499,"MAO-FRANCESA NORMAL AC 710X32X6,5MM",C,2026-08,01/08/2026,30,01/09/2026,2026-09,2559
800503,GRAMPO SUSPENSAO AL MONOARTIC CAA 477MCM,C,2026-06,01/06/2026,30,01/07/2026,2026-07,40
800511,SUPORTE HORIZONTAL,C,2026-03,25/03/2026,30,24/04/2026,2026-04,2
800515,ISOLADOR ANCOR POLIM 15KV 5000DAN,C,2026-07,01/07/2026,30,01/08/2026,2026-08,2047
800520,PARAFUSO CAB QD MAQ AC 5/8X16P,C,2026-03,25/03/2026,30,24/04/2026,2026-04,300
800520,PARAFUSO CAB QD MAQ AC 5/8X16P,C,2026-07,01/07/2026,30,01/08/2026,2026-08,390
800522,MAO FRANCESA BECO AC 1970MM 45X45X45MM,C,2026-09,01/09/2026,30,01/10/2026,2026-10,13
800528,PARAFUSO OLH AC 5/8P 650MM,C,2026-05,01/05/2026,30,01/06/2026,2026-06,596
800528,PARAFUSO OLH AC 5/8P 650MM,C,2026-08,01/08/2026,30,01/09/2026,2026-09,481
800530,PARAFUSO OLH AC 16MM 5/8P 475MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,52
800541,PORCA QUADRADA AC 16MM 2MM,C,2026-09,01/09/2026,30,01/10/2026,2026-10,411
800557,"CONECTOR DER CUNHA ESTRIBO 336,4 MCM",C,2026-10,01/10/2026,30,01/11/2026,2026-11,4
800592,CONECTOR PERF AL 16-120MM2 /16-120MM2,C,2026-03,25/03/2026,30,24/04/2026,2026-04,2500
800592,CONECTOR PERF AL 16-120MM2 /16-120MM2,C,2026-07,01/07/2026,30,01/08/2026,2026-08,3479
800595,LACO LATERAL DUPLO 4/0AWG,C,2026-08,01/08/2026,30,01/09/2026,2026-09,1438
800654,PARA-RAIO DISTRIB POL 12KV 10KA S/CENT,C,2026-07,01/07/2026,30,01/08/2026,2026-08,1952
800671,SUPORTE TRANSF POSTE CIRC AC 220MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,22
800676,"CABO  MULT 3X95+1X70MM² XLPE 0,6/1 KV",C,2026-03,25/03/2026,30,24/04/2026,2026-04,644
800676,"CABO  MULT 3X95+1X70MM² XLPE 0,6/1 KV",C,2026-09,01/09/2026,30,01/10/2026,2026-10,500
800682,"CABO NU CA AL 4/0 AWG 7X4,417MM OXLIP",C,2026-03,25/03/2026,30,24/04/2026,2026-04,4067
800682,"CABO NU CA AL 4/0 AWG 7X4,417MM OXLIP",C,2026-07,01/07/2026,30,01/08/2026,2026-08,6877
800705,ISOLADOR DISCO 152X140MM 60KV 4500KGF,C,2026-03,25/03/2026,30,24/04/2026,2026-04,570
800705,ISOLADOR DISCO 152X140MM 60KV 4500KGF,C,2026-07,01/07/2026,30,01/08/2026,2026-08,746
800712,SUPORTE TRANSF POSTE CIRC AC 200MM,C,2026-05,01/05/2026,30,01/06/2026,2026-06,66
800717,GRAMPO LV OLHAL 18MM 10-120/10-70MM2,C,2026-03,25/03/2026,30,24/04/2026,2026-04,741
800717,GRAMPO LV OLHAL 18MM 10-120/10-70MM2,C,2026-07,01/07/2026,30,01/08/2026,2026-08,1190
800741,"CABO ELET CU 120MM2 90°XLPE 0,6/1KV",C,2026-09,01/09/2026,30,01/10/2026,2026-10,1409
800750,"CABO  MULT 3X35+1X35 MM² XLPE 0,6/1 KV",C,2026-03,25/03/2026,30,24/04/2026,2026-04,1745
800750,"CABO  MULT 3X35+1X35 MM² XLPE 0,6/1 KV",C,2026-07,01/07/2026,30,01/08/2026,2026-08,2271
800762,"CABO  MULT 3X70+1X70 MM² XLPE 0,6/1 KV",C,2026-07,01/07/2026,30,01/08/2026,2026-08,1316
800774,"TERMINAL PINO TUBULAR 2,5MM2",C,2026-06,01/06/2026,30,01/07/2026,2026-07,1369
800774,"TERMINAL PINO TUBULAR 2,5MM2",C,2026-10,01/10/2026,30,01/11/2026,2026-11,820
800775,"CABO  MULT 2X25+1X25MM² XLPE 0,6/1 KV",C,2026-05,01/05/2026,30,01/06/2026,2026-06,1488
800775,"CABO  MULT 2X25+1X25MM² XLPE 0,6/1 KV",C,2026-10,01/10/2026,30,01/11/2026,2026-11,48
800794,ALCA PREFORM CA/CAA 2AWG 6/1P 2AWG 625MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,3636
800794,ALCA PREFORM CA/CAA 2AWG 6/1P 2AWG 625MM,C,2026-09,01/09/2026,30,01/10/2026,2026-10,276
800804,"CABO  MULT 1X16+1X16MM² XLPE 0,6/1 KV",C,2026-03,25/03/2026,30,24/04/2026,2026-04,975
800804,"CABO  MULT 1X16+1X16MM² XLPE 0,6/1 KV",C,2026-07,01/07/2026,30,01/08/2026,2026-08,1321
800808,ALCA PREFORM DIST CAA/CA 2/0AWG 70MM2,C,2026-03,25/03/2026,30,24/04/2026,2026-04,1568
800808,ALCA PREFORM DIST CAA/CA 2/0AWG 70MM2,C,2026-07,01/07/2026,30,01/08/2026,2026-08,2592
800813,"CONECTOR DER CUNH AZ AL 2/0 4/0 336,4MCM",C,2026-07,01/07/2026,30,01/08/2026,2026-08,510
800815,CONECTOR CUNHA AL 4/0 (4/0) AWG,C,2026-03,25/03/2026,30,24/04/2026,2026-04,190
800815,CONECTOR CUNHA AL 4/0 (4/0) AWG,C,2026-07,01/07/2026,30,01/08/2026,2026-08,247
800816,CAIXA EMENDA OPTICA 48F,C,2026-07,01/07/2026,30,01/08/2026,2026-08,38
800817,CHAVE FUSIVEL DIST 15KV 100A/10KA PORC,B,2026-03,25/03/2026,30,24/04/2026,2026-04,618
800817,CHAVE FUSIVEL DIST 15KV 100A/10KA PORC,B,2026-04,01/04/2026,30,01/05/2026,2026-05,370
800817,CHAVE FUSIVEL DIST 15KV 100A/10KA PORC,B,2026-05,01/05/2026,30,01/06/2026,2026-06,554
800817,CHAVE FUSIVEL DIST 15KV 100A/10KA PORC,B,2026-06,01/06/2026,30,01/07/2026,2026-07,554
800817,CHAVE FUSIVEL DIST 15KV 100A/10KA PORC,B,2026-07,01/07/2026,30,01/08/2026,2026-08,738
800817,CHAVE FUSIVEL DIST 15KV 100A/10KA PORC,B,2026-08,01/08/2026,30,01/09/2026,2026-09,554
800824,ELO FUSIVEL BOTAO DISTR K 40A 500MM,C,2026-04,01/04/2026,30,01/05/2026,2026-05,2655
800824,ELO FUSIVEL BOTAO DISTR K 40A 500MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,3103
800836,CONECTOR T AL 954 MCM,C,2026-06,01/06/2026,30,01/07/2026,2026-07,10
800839,GRAMPO ANCOR PAS AL 4/0AWG~636MCM,C,2026-06,01/06/2026,30,01/07/2026,2026-07,75
800847,"CRUZETA POL PE/FBN 90X112,5X2400MM",C,2026-03,25/03/2026,30,24/04/2026,2026-04,2273
800847,"CRUZETA POL PE/FBN 90X112,5X2400MM",C,2026-07,01/07/2026,30,01/08/2026,2026-08,4298
800869,FIO ELETRICO CU NU 16MM2 MEIO DURO,C,2026-03,25/03/2026,30,24/04/2026,2026-04,129
800869,FIO ELETRICO CU NU 16MM2 MEIO DURO,C,2026-07,01/07/2026,30,01/08/2026,2026-08,164
800872,CONECTOR AUTO PERF DU 70-240 / 70-240MM2,C,2026-06,01/06/2026,30,01/07/2026,2026-07,4318
800872,CONECTOR AUTO PERF DU 70-240 / 70-240MM2,C,2026-09,01/09/2026,30,01/10/2026,2026-10,1592
800874,GRAMPO ANCOR CUNHA AL 170MM2 400DAN,C,2026-03,25/03/2026,30,24/04/2026,2026-04,30
800874,GRAMPO ANCOR CUNHA AL 170MM2 400DAN,C,2026-07,01/07/2026,30,01/08/2026,2026-08,39
800877,CONECTOR T AL 477MCM 954MCM,C,2026-06,01/06/2026,30,01/07/2026,2026-07,60
800884,CONECTOR CUNHA LIGA AL AZ 120MM2 4/0AWG,C,2026-10,01/10/2026,30,01/11/2026,2026-11,389
800886,"CONECTOR DER CUNHA AL 2/0AWG 336,4MCM",C,2026-03,25/03/2026,30,24/04/2026,2026-04,100
800886,"CONECTOR DER CUNHA AL 2/0AWG 336,4MCM",C,2026-07,01/07/2026,30,01/08/2026,2026-08,130
800894,ELO FUSIVEL BOTAO DISTRIB UN K 8A 500MM,C,2026-04,01/04/2026,30,01/05/2026,2026-05,2208
800894,ELO FUSIVEL BOTAO DISTRIB UN K 8A 500MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,3297
800897,"ALCA PREFORM 6,4MM 1/4P AM 1219MM",C,2026-05,01/05/2026,30,01/06/2026,2026-06,108
800897,"ALCA PREFORM 6,4MM 1/4P AM 1219MM",C,2026-08,01/08/2026,30,01/09/2026,2026-09,94
800922,PARAFUSO CAB QD AC 16MM 450MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,1908
800922,PARAFUSO CAB QD AC 16MM 450MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,2803
800929,PARAFUSO CAB QD AC 16MM 250MM,C,2026-06,01/06/2026,30,01/07/2026,2026-07,317
800929,PARAFUSO CAB QD AC 16MM 250MM,C,2026-09,01/09/2026,30,01/10/2026,2026-10,126
800944,ISOLADOR RODL PORC 15KV 81X47MM 1350DAN,C,2026-10,01/10/2026,30,01/11/2026,2026-11,10817
800950,"MUFLA TERMINAL 8,7/15KV 25-95MM2",C,2026-03,25/03/2026,30,24/04/2026,2026-04,50
800950,"MUFLA TERMINAL 8,7/15KV 25-95MM2",C,2026-05,01/05/2026,30,01/06/2026,2026-06,38
800950,"MUFLA TERMINAL 8,7/15KV 25-95MM2",C,2026-10,01/10/2026,30,01/11/2026,2026-11,1
800959,PORTA-FUSIVEL 15KV 100A,C,2026-04,01/04/2026,30,01/05/2026,2026-05,2753
800959,PORTA-FUSIVEL 15KV 100A,C,2026-07,01/07/2026,30,01/08/2026,2026-08,3240
800965,PARAFUSO OLH AC 5/8P 800MM,C,2026-06,01/06/2026,30,01/07/2026,2026-07,235
800965,PARAFUSO OLH AC 5/8P 800MM,C,2026-09,01/09/2026,30,01/10/2026,2026-10,91
800966,PARAFUSO OLH AC 16MM 450MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,90
800966,PARAFUSO OLH AC 16MM 450MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,117
800975,"CABO  MULT 3X16+1X16MM² XLPE 0,6/1 KV",C,2026-03,25/03/2026,30,24/04/2026,2026-04,1685
800975,"CABO  MULT 3X16+1X16MM² XLPE 0,6/1 KV",C,2026-07,01/07/2026,30,01/08/2026,2026-08,2733
800977,TERMINAL ELET CU ELET 35MM2 LING RET 1F,C,2026-04,01/04/2026,30,01/05/2026,2026-05,18
800981,CABO ELETR 15KV AL PROT XLPE 35MM2 1F MT,C,2026-03,25/03/2026,30,24/04/2026,2026-04,900
800981,CABO ELETR 15KV AL PROT XLPE 35MM2 1F MT,C,2026-05,01/05/2026,30,01/06/2026,2026-06,1490
800981,CABO ELETR 15KV AL PROT XLPE 35MM2 1F MT,C,2026-08,01/08/2026,30,01/09/2026,2026-09,655
800982,PARAFUSO OLHAL AC 5/8P 20P,C,2026-03,25/03/2026,30,24/04/2026,2026-04,1777
800982,PARAFUSO OLHAL AC 5/8P 20P,C,2026-07,01/07/2026,30,01/08/2026,2026-08,2551
800991,MAO FRANCESA BECO AC 2135MM 35MMX5MM,C,2026-03,25/03/2026,30,24/04/2026,2026-04,105
800991,MAO FRANCESA BECO AC 2135MM 35MMX5MM,C,2026-07,01/07/2026,30,01/08/2026,2026-08,204
800999,"CABO ELET BT 3X10MM2 0,6/1 KV",C,2026-03,25/03/2026,30,24/04/2026,2026-04,835
801011,CONECTOR CU PARAF FEND CAB ATERR 10-95MM,C,2026-09,01/09/2026,30,01/10/2026,2026-10,168
801018,RESISTENCIA AQUEC 150W 220V,C,2026-06,01/06/2026,30,01/07/2026,2026-07,100
801044,CINTA POSTE CIRC ACO 190MM,C,2026-04,01/04/2026,30,01/05/2026,2026-05,93
